#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
1    7    0.0        0.908908              0.908908              0.908908              0.908908              0.908908              0.908908              0.908908              0.908908              0.908908              0.908908              
3    1    0.750733   0.024025              0.024025              0.071644              0.071644              0.071644              0.071644              0.071644              0.071644              -0.750733             -0.750733             
3    2    0.373547   0.011955              0.011955              0.035648              -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   0.022934              0.022934              0.0683910000000001    0.0683910000000001    0.0683910000000001    0.0683910000000001    -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   0.019204              0.019204              0.057266              0.057266              0.057266              0.057266              -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   0.008573              0.008573              0.0255649999999999    0.0255649999999999    0.0255649999999999    0.0255649999999999    0.0255649999999999    0.0255649999999999    -0.267898             -0.267898             
3    6    0.357376   0.011437              0.011437              0.034105              0.034105              -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             
3    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   -0.652373             0.152861              0.152861              0.174436              0.174436              0.174436              0.192467              0.186376              0.243294              0.243294              
3    10   0.608365   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.608365             -0.608365             
3    11   0.601951   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.601951             -0.601951             
4    1    0.87054    0.027859              0.027859              0.027859              -0.09073              -0.87054              -0.87054              -0.87054              -0.87054              -0.87054              -0.87054              
4    2    0.43316    0.013862              0.013862              0.013862              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              
4    3    0.831015   0.026594              0.026594              0.026594              -0.08661              -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             
4    4    0.695838   0.0222680000000001    0.0222680000000001    0.0222680000000001    -0.072522             -0.695838             -0.695838             -0.695838             -0.695838             -0.695838             -0.695838             
4    5    0.31065    0.00994200000000001   0.00994200000000001   0.00994200000000001   -0.032376             -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   0.013262              0.013262              0.013262              -0.043191             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             
4    8    0.756482   -0.756482             0.177257              0.177257              0.054003              -0.756482             -0.756482             -0.756482             -0.756482             -0.756482             -0.756482             
7    1    0.789116   0.025254              0.025254              0.075307              0.075307              0.075307              0.075307              0.075307              0.075307              0.075307              0.075307              
7    2    0.392646   0.012565              0.012565              0.037471              -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             
7    3    0.753288   0.024107              0.024107              0.0718880000000001    0.0718880000000001    0.0718880000000001    0.0718880000000001    -0.753288             -0.753288             -0.753288             -0.753288             
7    4    0.630755   0.020185              0.020185              0.0601930000000001    0.0601930000000001    0.0601930000000001    0.0601930000000001    -0.630755             -0.630755             -0.630755             -0.630755             
7    5    0.281594   0.00901199999999996   0.00901199999999996   0.026873              0.026873              0.026873              0.026873              0.026873              0.026873              0.026873              0.026873              
7    6    0.375648   0.012022              0.012022              0.035849              0.035849              -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             
7    7    0.590897   -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             
7    8    0.685727   -0.685727             0.160677              0.160677              0.183355              0.183355              0.183355              0.202307              0.195905              0.195905              0.207934              
7    10   0.639469   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    11   0.632728   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
8    1    0.750733   0.024025              0.024025              0.071644              0.071644              0.071644              0.071644              0.071644              0.071644              -0.750733             -0.750733             
8    2    0.373547   0.011955              0.011955              0.035648              -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
8    3    0.716648   0.022934              0.022934              0.0683910000000001    0.0683910000000001    0.0683910000000001    0.0683910000000001    -0.716648             -0.716648             -0.716648             -0.716648             
8    4    0.600074   0.019204              0.019204              0.057266              0.057266              0.057266              0.057266              -0.600074             -0.600074             -0.600074             -0.600074             
8    5    0.267898   0.008573              0.008573              0.0255649999999999    0.0255649999999999    0.0255649999999999    0.0255649999999999    0.0255649999999999    0.0255649999999999    -0.267898             -0.267898             
8    6    0.357376   0.011437              0.011437              0.034105              0.034105              -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             
8    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
8    8    0.652373   -0.652373             0.152861              0.152861              0.174436              0.174436              0.174436              0.192467              0.186376              0.243294              0.243294              
8    10   0.608365   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.608365             -0.608365             
8    11   0.601951   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.601951             -0.601951             
9    1    0.792059   0.025348              0.025348              0.025348              0.025348              0.025348              0.025348              0.025348              0.025348              0.025348              0.025348              
