#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    1    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.765323              0.765323              0.624968              0.624968              
0    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.380154              0.310037              
0    3    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.730576              0.730576              0.596593              0.596593              
0    4    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.611736              0.611736              0.499548              0.499548              
0    5    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.273104              0.273104              0.0                   0.0                   
0    6    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.364322              0.364322              0.297508              0.297508              
0    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.171046              0.171046              
0    8    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.599082              0.599082              0.599082              0.599082              
0    11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.183154              0.183154              
1    1    0.0        0.0                   0.0                   0.0                   0.843921              0.843921              0.843921              0.843921              0.843921              0.843921              0.843921              
1    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.418657              0.418657              
1    3    0.0        0.0                   0.0                   0.0                   0.805605              0.805605              0.805605              0.805605              0.805605              0.805605              0.805605              
1    4    0.0        0.0                   0.0                   0.0                   0.674561              0.674561              0.674561              0.674561              0.674561              0.674561              0.674561              
1    5    0.0        0.0                   0.0                   0.0                   0.301151              0.301151              0.301151              0.301151              0.301151              0.0                   0.0                   
1    6    0.0        0.0                   0.0                   0.0                   0.401737              0.401737              0.401737              0.401737              0.401737              0.401737              0.401737              
1    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.23097               0.23097               
1    11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.247321              0.247321              
2    1    0.0        0.0                   0.0                   0.768967              0.768967              0.768967              0.768967              0.768967              0.768967              0.0                   0.0                   
2    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.38262               0.38262               
2    3    0.0        0.0                   0.0                   0.734054              0.734054              0.734054              0.734054              0.734054              0.734054              0.0                   0.0                   
2    4    0.0        0.0                   0.0                   0.614649              0.614649              0.614649              0.614649              0.614649              0.614649              0.0                   0.0                   
2    5    0.0        0.0                   0.0                   0.274404              0.274404              0.274404              0.274404              0.274404              0.274404              0.0                   0.0                   
2    6    0.0        0.0                   0.0                   0.366057              0.366057              0.366057              0.366057              0.366057              0.366057              0.0                   0.0                   
3    1    0.750733   0.0                   0.0                   0.0                   -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             
3    2    0.373547   -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   0.0                   0.0                   0.0                   -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   0.0                   0.0                   0.0                   -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   0.0                   0.0                   0.0                   -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   0.0                   0.0                   0.0                   -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             
3    7    0.562156   0.0                   0.0                   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.0                   0.0                   0.0                   -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             
