#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
2    10   0.0        0.0                   0.0                   0.0                   0.0                   0.83                  0.83                  0.82834               0.82834               0.82834               0.82834               
3    1    0.750733   0.020934              -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             
3    2    0.373547   0.010417              -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   0.019984              0.199564              0.199564              -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   0.016733              -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   0.00746999999999998   -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   0.00996599999999997   -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             
3    7    0.562156   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.070392              -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             
3    10   0.608365   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
3    11   0.601951   0.0                   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
4    0    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.696058              0.696058              0.696058              0.696058              0.696058              
4    1    0.87054    0.024275              0.024275              -0.22425              -0.22425              -0.22425              -0.279023             -0.279023             -0.87054              -0.87054              -0.87054              
4    2    0.43316    0.012079              0.012079              -0.111581             -0.111581             -0.111581             -0.138835             -0.138835             -0.43316              -0.43316              -0.43316              
4    3    0.831015   0.023173              -0.831015             -0.831015             0.102724              0.102724              0.102724              0.102724              0.102724              0.102724              0.102724              
4    4    0.695838   0.0194030000000001    0.0194030000000001    -0.179247             -0.179247             -0.179247             -0.223028             -0.223028             -0.695838             -0.695838             -0.695838             
4    5    0.31065    0.00866300000000003   -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   0.011556              0.011556              -0.106751             -0.106751             -0.106751             -0.132825             -0.132825             -0.414409             -0.414409             -0.414409             
4    7    0.0        0.0                   0.5241                0.378537              0.378537              0.378537              0.346456              0.0                   0.0                   0.0                   0.0                   
4    8    0.756482   0.081626              0.081626              0.081626              0.081626              0.081626              0.081626              0.081626              0.081626              0.081626              -0.756482             
4    10   0.0        0.0                   0.567181              0.409653              0.409653              0.0                   0.0                   0.937576              0.957731              0.957731              0.972204              
4    11   0.0        0.0                   0.561202              0.405334              0.405334              0.405334              0.370982              0.0                   0.0                   0.0                   0.0                   
7    0    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.630954              0.630954              0.630954              0.630954              0.672913              
7    1    0.789116   0.0220049999999999    0.0220049999999999    -0.203275             -0.203275             -0.203275             -0.252925             -0.252925             -0.789116             -0.789116             -0.789116             
7    2    0.392646   0.010949              0.010949              -0.101145             -0.101145             -0.101145             -0.12585              -0.12585              -0.392646             -0.392646             -0.392646             
7    3    0.753288   0.0210060000000001    -0.753288             -0.753288             0.0931160000000001    0.0931160000000001    0.0931160000000001    0.0931160000000001    0.0931160000000001    0.0931160000000001    0.149403              
7    4    0.630755   0.017588              0.017588              -0.162482             -0.162482             -0.162482             -0.202168             -0.202168             -0.630755             -0.630755             -0.630755             
