#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
3    1    0.750733   -0.750733             -0.750733             0.056584              -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             
3    2    0.373547   -0.373547             -0.373547             0.028155              -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   -0.716648             -0.716648             0.054015              -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   -0.600074             -0.600074             0.045229              -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   -0.267898             -0.267898             0.020191              -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   -0.357376             -0.357376             0.026936              -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             
3    7    0.562156   0.0                   0.0                   0.0                   0.0                   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             
3    10   0.608365   0.0                   0.0                   0.0                   0.0                   0.0                   0.307847              0.307847              0.307847              0.307847              0.307847              
3    11   0.601951   0.0                   -0.601951             -0.601951             0.267534              0.267534              -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
4    1    0.87054    0.0                   -0.081576             -0.081576             -0.081576             -0.081576             -0.081576             -0.081576             -0.081576             -0.87054              -0.87054              
4    2    0.43316    0.0                   -0.04059              -0.04059              -0.04059              -0.04059              -0.04059              -0.04059              -0.04059              -0.43316              -0.43316              
4    3    0.831015   0.0                   -0.0778719999999999   -0.0778719999999999   -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             
4    4    0.695838   0.0                   -0.065205             -0.065205             -0.065205             -0.065205             -0.065205             -0.065205             -0.065205             -0.695838             -0.695838             
4    5    0.31065    0.0                   -0.02911              -0.02911              -0.02911              -0.02911              -0.02911              -0.02911              -0.02911              -0.31065              -0.31065              
4    6    0.414409   0.0                   -0.038833             -0.038833             -0.038833             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             
4    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.514234              
4    8    0.756482   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.795365              
7    1    0.789116   -0.789116             -0.789116             0.059477              -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             
7    2    0.392646   -0.392646             -0.392646             0.029594              -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             
7    3    0.753288   -0.753288             -0.753288             0.0567770000000001    -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             
7    4    0.630755   -0.630755             -0.630755             0.0475410000000001    -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             
7    5    0.281594   -0.281594             -0.281594             0.021225              -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             
