#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    1    0.0        0.0                   0.778869              0.778869              0.778869              0.778869              0.0                   0.0                   0.0                   0.0                   0.0                   
0    2    0.0        0.0                   0.387547              0.387547              0.387547              0.387547              0.0                   0.0                   0.0                   0.0                   0.0                   
0    3    0.0        0.0                   0.637587              0.637587              0.637587              0.637587              0.637587              0.766024              0.766024              0.766024              0.766024              
0    4    0.0        0.0                   0.622564              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    5    0.0        0.0                   0.277938              0.277938              0.277938              0.277938              0.0                   0.0                   0.0                   0.0                   0.0                   
0    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.443023              
0    8    0.0        0.0                   0.542453              0.763633              0.763633              0.763633              0.542453              0.0                   0.0                   0.0                   0.493564              
0    10   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.47944               
0    11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.813603              0.813603              0.813603              0.813603              0.813603              
2    1    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.925716              0.925716              0.925716              0.925716              0.925716              
2    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.460615              0.460615              0.460615              0.460615              0.460615              
2    3    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.675368              0.675368              
2    5    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.33034               0.33034               0.33034               0.33034               0.33034               
2    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.390593              
2    8    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.739942              0.739942              0.739942              0.0                   0.435153              
2    10   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.4227                
2    11   0.0        0.0                   0.0                   0.0                   0.0                   0.967                 0.0                   0.0                   0.0                   0.690719              0.690719              
3    1    0.750733   0.097715              0.097715              0.097715              0.097715              0.097715              0.0948720000000001    0.0948720000000001    0.0965670000000001    0.0965670000000001    0.0965670000000001    
3    2    0.373547   0.048621              0.048621              0.048621              0.048621              0.048621              0.047207              0.047207              0.04805               0.04805               0.04805               
3    3    0.716648   0.093279              0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.0908190000000001    0.0908190000000001    
3    4    0.600074   0.078106              0.078106              -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   0.034869              0.034869              0.034869              0.034869              0.034869              0.033855              0.033855              0.034459              0.034459              0.034459              
3    6    0.357376   -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             
3    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.095164             
3    8    0.652373   -0.03481              -0.03481              0.186017              0.186017              0.186017              0.185509              0.023535              0.024889              -0.652373             -0.132106             
3    10   0.608365   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.102987             
3    11   0.601951   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             0.140417              0.140417              0.140417              0.223869              0.223869              
4    1    0.87054    0.0                   0.0                   0.0                   0.0                   0.0                   -0.87054              -0.87054              -0.87054              -0.87054              -0.87054              
4    2    0.43316    0.0                   0.0                   0.0                   0.0                   0.0                   -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              
4    3    0.831015   0.0                   0.058138              0.058138              0.058138              0.058138              0.058138              0.058138              0.058138              0.058138              0.058138              
4    4    0.695838   0.0                   0.0                   -0.695838             -0.695838             -0.695838             -0.695838             -0.695838             -0.695838             -0.695838             -0.695838             
4    5    0.31065    0.0                   0.0                   0.0                   0.0                   0.0                   -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             
4    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.514234              
4    8    0.756482   0.0                   0.0                   0.15549               0.15549               0.15549               0.0                   -0.756482             -0.756482             -0.756482             -0.183583             
4    10   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.556504              
4    11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.909363              0.909363              0.909363              0.909363              0.909363              
7    1    0.789116   0.0                   0.0                   0.0                   0.046972              0.046972              -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             
7    2    0.392646   0.0                   0.0                   0.0                   0.023372              0.023372              -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             
7    3    0.753288   0.0                   0.0527000000000001    0.0527000000000001    0.100676              0.100676              0.100676              -0.175778             -0.175778             -0.175778             -0.175778             
7    4    0.630755   0.0                   0.0                   -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             
7    5    0.281594   0.0                   0.0                   0.0                   0.016762              0.016762              -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             
7    6    0.375648   -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             
7    7    0.590897   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    8    0.685727   0.0                   0.0                   0.140946              0.190154              0.190154              0.040817              -0.027419             -0.027419             -0.027419             -0.027419             
7    10   0.639469   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    11   0.632728   0.0                   0.0                   0.0                   -0.632728             -0.632728             0.240646              -0.042091             -0.042091             -0.042091             -0.042091             
8    1    0.750733   0.097715              0.097715              0.097715              0.097715              0.097715              0.0948720000000001    0.0948720000000001    0.0965670000000001    0.0965670000000001    0.0965670000000001    
8    2    0.373547   0.048621              0.048621              0.048621              0.048621              0.048621              0.047207              0.047207              0.04805               0.04805               0.04805               
8    3    0.716648   0.093279              0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.00922200000000006   0.0908190000000001    0.0908190000000001    
8    4    0.600074   0.078106              0.078106              -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             -0.600074             
8    5    0.267898   0.034869              0.034869              0.034869              0.034869              0.034869              0.033855              0.033855              0.034459              0.034459              0.034459              
8    6    0.357376   -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             
8    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.095164             
8    8    0.652373   -0.03481              -0.03481              0.186017              0.186017              0.186017              0.185509              0.023535              0.024889              -0.652373             -0.132106             
8    10   0.608365   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.102987             
8    11   0.601951   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             0.140417              0.140417              0.140417              0.223869              0.223869              
9    1    0.792059   0.0                   0.0                   0.0                   0.0                   0.0                   -0.792059             -0.792059             -0.792059             -0.792059             -0.792059             
9    2    0.39411    0.0                   0.0                   0.0                   0.0                   0.0                   -0.39411              -0.39411              -0.39411              -0.39411              -0.39411              
9    3    0.756098   0.0                   0.0528959999999999    0.0528959999999999    0.0528959999999999    0.0528959999999999    0.0528959999999999    0.0528959999999999    0.0528959999999999    0.0528959999999999    0.0528959999999999    
9    4    0.633107   0.0                   0.0                   -0.633107             -0.633107             -0.633107             -0.633107             -0.633107             -0.633107             -0.633107             -0.633107             
9    5    0.282645   0.0                   0.0                   0.0                   0.0                   0.0                   -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             
9    6    0.377049   -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             
9    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.467875              
9    8    0.688284   0.0                   0.0                   0.141472              0.141472              0.141472              0.0                   -0.688284             -0.688284             -0.688284             -0.167033             
9    10   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.506334              
9    11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.827382              0.827382              0.827382              0.827382              0.827382              
10   1    0.925716   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
10   2    0.460615   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
10   3    0.883687   0.0                   -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             -0.208319             -0.208319             
10   4    0.739942   0.0                   0.0                   -0.739942             -0.739942             -0.739942             -0.739942             -0.739942             -0.739942             -0.739942             -0.739942             
10   5    0.33034    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
10   6    0.440675   -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             
10   7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.390593              
10   8    0.0        0.0                   0.0                   0.739942              0.739942              0.739942              0.739942              0.739942              0.739942              0.0                   0.435153              
10   10   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.4227                
10   11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.690719              0.690719              
11   1    0.921672   0.0                   -0.0255110000000001   -0.0255110000000001   -0.0255110000000001   -0.0255110000000001   -0.0255110000000001   -0.0255110000000001   -0.0255110000000001   -0.0255110000000001   -0.0255110000000001   
11   2    0.458602   0.0                   -0.012693             -0.012693             -0.012693             -0.012693             -0.012693             -0.012693             -0.012693             -0.012693             -0.012693             
11   3    0.879826   0.0                   -0.879826             -0.879826             -0.879826             -0.879826             -0.879826             -0.879826             -0.879826             -0.22602              -0.22602              
11   4    0.736709   0.0                   -0.020392             -0.736709             -0.736709             -0.736709             -0.736709             -0.736709             -0.736709             -0.736709             -0.736709             
11   5    0.328897   0.0                   -0.009104             -0.009104             -0.009104             -0.009104             -0.009104             -0.009104             -0.009104             -0.009104             -0.009104             
11   6    0.438749   -0.438749             -0.438749             -0.438749             -0.438749             -0.438749             -0.438749             -0.438749             -0.438749             -0.438749             -0.438749             
11   7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.378123              
11   8    0.54012    0.0                   -0.54012              0.176197              0.176197              0.176197              0.176197              0.176197              0.176197              -0.54012              -0.11886              
11   10   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.409204              
11   11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.668666              0.668666              
12   0    0.94       0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
12   1    0.798821   0.0                   0.0                   0.0                   0.0                   -0.798821             -0.798821             -0.798821             -0.798821             -0.798821             -0.798821             
12   2    0.397475   0.0                   0.0                   0.0                   0.0                   -0.397475             -0.397475             -0.397475             -0.397475             -0.397475             -0.397475             
12   3    0.762553   0.0                   -0.762553             -0.762553             -0.762553             -0.762553             -0.762553             -0.762553             -0.762553             -0.762553             -0.762553             
12   4    0.638512   0.0                   0.0                   -0.638512             -0.638512             -0.638512             -0.638512             -0.638512             -0.638512             -0.638512             -0.638512             
12   5    0.285058   0.0                   0.0                   0.0                   0.0                   -0.285058             -0.285058             -0.285058             -0.285058             -0.285058             -0.285058             
12   6    0.380268   -0.380268             -0.380268             -0.380268             -0.380268             -0.380268             -0.380268             -0.380268             -0.380268             -0.380268             -0.380268             
12   8    0.0        0.0                   0.0                   0.638512              0.638512              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
13   1    0.0        0.0                   0.0                   0.0                   0.925716              0.925716              0.925716              0.925716              0.925716              0.925716              0.925716              
13   2    0.0        0.0                   0.0                   0.0                   0.460615              0.460615              0.460615              0.460615              0.460615              0.460615              0.460615              
13   3    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.675368              0.675368              
13   5    0.0        0.0                   0.0                   0.0                   0.33034               0.33034               0.33034               0.33034               0.33034               0.33034               0.33034               
13   7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.390593              
13   8    0.0        0.0                   0.0                   0.0                   0.739942              0.739942              0.739942              0.739942              0.739942              0.0                   0.435153              
13   10   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.4227                
13   11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.690719              0.690719              
