#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    5    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.331333              0.331333              0.331333              0.331333              0.331333              
2    1    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.634995              0.634995              0.634995              0.754866              
2    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.315959              0.315959              0.315959              0.375604              
2    3    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.735526              0.735526              0.735526              0.0                   
2    4    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.507563              0.507563              0.507563              0.603378              
2    6    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.302281              0.302281              0.0                   0.0                   
2    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.603828              0.0                   0.0                   0.0                   
3    1    0.750733   0.082388              0.087129              -0.049647             -0.049647             0.135211              0.135211              0.135211              0.135211              0.135211              0.135211              
3    2    0.373547   0.040994              0.043354              -0.024703             -0.024703             0.067278              0.067278              0.067278              0.067278              0.067278              0.067278              
3    3    0.716648   0.078647              0.0831730000000001    0.095431              0.095431              -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   0.065854              0.069644              -0.0396839999999999   -0.0396839999999999   0.108077              0.108077              0.108077              0.108077              0.108077              0.108077              
3    5    0.267898   0.029399              0.031091              -0.017717             -0.017717             0.048249              -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   0.03922               0.041477              -0.023634             -0.023634             0.064366              0.064366              0.064366              0.064366              -0.357376             -0.357376             
3    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             0.280303              0.280303              0.280303              -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.0                   -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             
3    10   0.608365   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
3    11   0.601951   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
4    1    0.87054    0.0                   0.031262              0.031262              0.0334880000000001    0.0334880000000001    0.0334880000000001    0.0334880000000001    0.033643              0.033643              0.033643              
4    2    0.43316    0.0                   0.015556              0.015556              0.016663              0.016663              0.016663              0.016663              0.016741              0.016741              0.016741              
4    3    0.831015   0.0                   0.0298430000000001    -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             
4    4    0.695838   0.0                   0.024988              0.024988              0.0267670000000001    0.0267670000000001    0.0267670000000001    0.0267670000000001    0.026892              0.026892              0.026892              
4    5    0.31065    0.0                   0.011156              0.011156              0.01195               0.01195               -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   0.0                   0.014882              0.014882              0.015941              0.015941              0.015941              0.015941              0.0160149999999999    -0.414409             -0.414409             
4    7    0.0        0.0                   0.0                   0.0                   0.0                   0.938045              0.938045              0.938045              0.0                   0.0                   0.0                   
4    8    0.756482   0.0                   -0.756482             -0.756482             -0.756482             -0.756482             -0.756482             -0.756482             -0.756482             -0.756482             -0.756482             
7    1    0.789116   0.0866                0.091584              -0.0521860000000001   -0.0521860000000001   -0.0521860000000001   -0.0521860000000001   -0.789116             -0.789116             -0.789116             -0.789116             
7    2    0.392646   0.04309               0.04557               -0.025967             -0.025967             -0.025967             -0.025967             -0.392646             -0.392646             -0.392646             -0.392646             
7    3    0.753288   0.0826680000000001    0.087426              0.10031               0.10031               0.10031               0.10031               -0.753288             -0.753288             -0.753288             -0.753288             
7    4    0.630755   0.0692200000000001    0.073204              -0.0417139999999999   -0.0417139999999999   -0.0417139999999999   -0.0417139999999999   -0.630755             -0.630755             -0.630755             -0.630755             
7    5    0.281594   0.030903              0.032682              -0.018622             -0.018622             -0.018622             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             
7    6    0.375648   0.041225              0.043597              -0.024842             -0.024842             -0.024842             -0.024842             -0.375648             -0.375648             -0.375648             -0.375648             
7    7    0.590897   -0.590897             -0.590897             -0.590897             -0.590897             0.109862              0.109862              -0.590897             -0.590897             -0.590897             -0.590897             
7    8    0.685727   0.0                   -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             
7    10   0.639469   -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             
7    11   0.632728   -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             
8    1    0.750733   0.082388              0.087129              -0.049647             -0.049647             0.135211              0.135211              0.135211              0.135211              0.135211              0.135211              
8    2    0.373547   0.040994              0.043354              -0.024703             -0.024703             0.067278              0.067278              0.067278              0.067278              0.067278              0.067278              
8    3    0.716648   0.078647              0.0831730000000001    0.095431              0.095431              -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             
8    4    0.600074   0.065854              0.069644              -0.0396839999999999   -0.0396839999999999   0.108077              0.108077              0.108077              0.108077              0.108077              0.108077              
8    5    0.267898   0.029399              0.031091              -0.017717             -0.017717             0.048249              -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
8    6    0.357376   0.03922               0.041477              -0.023634             -0.023634             0.064366              0.064366              0.064366              0.064366              -0.357376             -0.357376             
8    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             0.280303              0.280303              0.280303              -0.562156             -0.562156             -0.562156             
8    8    0.652373   0.0                   -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             
8    10   0.608365   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
8    11   0.601951   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
9    1    0.792059   0.0                   0.028444              0.028444              0.0304690000000001    0.0304690000000001    0.0304690000000001    0.0304690000000001    0.0306110000000001    0.0306110000000001    0.0306110000000001    
9    2    0.39411    0.0                   0.014153              0.014153              0.015161              0.015161              0.015161              0.015161              0.015231              0.015231              0.015231              
9    3    0.756098   0.0                   0.027152              -0.756098             -0.756098             -0.756098             -0.756098             -0.756098             -0.756098             -0.756098             -0.756098             
9    4    0.633107   0.0                   0.022736              0.022736              0.024354              0.024354              0.024354              0.024354              0.024468              0.024468              0.024468              
9    5    0.282645   0.0                   0.01015               0.01015               0.010872              0.010872              -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             
9    6    0.377049   0.0                   0.013541              0.013541              0.014504              0.014504              0.014504              0.014504              0.014572              -0.377049             -0.377049             
9    7    0.0        0.0                   0.0                   0.0                   0.0                   0.853478              0.853478              0.853478              0.0                   0.0                   0.0                   
9    8    0.688284   0.0                   -0.688284             -0.688284             -0.688284             -0.688284             -0.688284             -0.688284             -0.688284             -0.688284             -0.688284             
10   1    0.925716   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
10   2    0.460615   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
10   3    0.883687   0.0                   0.0                   -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             
10   4    0.739942   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
10   5    0.33034    0.0                   0.0                   0.0                   0.0                   0.0                   -0.33034              -0.33034              -0.33034              -0.33034              -0.33034              
10   6    0.440675   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.440675             -0.440675             
10   7    0.0        0.0                   0.0                   0.0                   0.0                   0.880279              0.880279              0.880279              0.0                   0.0                   0.0                   
11   0    0.0        0.0                   0.0                   0.0                   0.8295                0.8295                0.8295                0.8295                0.8295                0.8295                0.8295                
11   1    0.921672   0.0                   -0.00035800000000008  -0.00035800000000008  -0.000775999999999999 -0.00325500000000001  -0.00325500000000001  -0.00325500000000001  -0.000296000000000074 -0.0364610000000001   -0.0364610000000001   
11   2    0.458602   0.0                   -0.000176999999999983 -0.000176999999999983 -0.000385999999999997 -0.00161900000000004  -0.00161900000000004  -0.00161900000000004  -0.000147000000000008 -0.018142             -0.018142             
11   3    0.879826   0.0                   -0.000341000000000036 -0.879826             -0.879826             -0.879826             -0.879826             -0.879826             -0.879826             -0.879826             -0.879826             
11   4    0.736709   0.0                   -0.000285999999999897 -0.000285999999999897 -0.000619999999999954 -0.00260199999999999  -0.00260199999999999  -0.00260199999999999  -0.000235999999999903 -0.0291439999999999   -0.0291439999999999   
11   5    0.328897   0.0                   -0.000128000000000017 -0.000128000000000017 -0.000276999999999972 -0.001162             -0.328897             -0.328897             -0.328897             -0.328897             -0.328897             
