#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
1    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.413798              0.300114              
1    3    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.793869              0.575766              
1    4    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.538268              
1    6    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.395885              0.287122              
1    8    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.851684              0.94853               
3    1    0.750733   0.0                   0.02441               0.024482              0.024482              -0.202914             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             
3    2    0.373547   0.0                   0.012146              0.012182              0.012182              0.013735              0.013735              -0.373547             -0.373547             -0.373547             -0.067632             
3    3    0.716648   0.0                   0.023302              0.023371              0.023371              0.0263500000000001    0.0263500000000001    -0.716648             -0.716648             -0.716648             -0.129751             
3    4    0.600074   0.0                   0.019512              0.0195690000000001    -0.0514               -0.0514               -0.0514               -0.0514               -0.0514               -0.0514               -0.0514               
3    5    0.267898   0.0                   0.00871               0.00873599999999997   0.00873599999999997   0.00984999999999997   0.00984999999999997   -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   0.0                   0.01162               0.011655              0.011655              0.013141              0.013141              -0.357376             -0.357376             -0.357376             -0.064704             
3    7    0.562156   0.0                   0.0                   0.0                   0.0                   0.23655               0.23655               -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.0759920000000001    0.0759920000000001    0.0759920000000001    0.0759920000000001    0.0759920000000001    0.0759920000000001    0.255789              0.255789              0.255789              0.255789              
3    10   0.608365   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             
3    11   0.601951   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.601951             -0.601951             -0.601951             -0.601951             
4    1    0.87054    0.0                   0.028305              0.028389              0.028389              -0.87054              -0.87054              -0.87054              -0.87054              -0.87054              -0.87054              
4    2    0.43316    0.0                   0.014084              0.014126              0.014126              0.015927              0.015927              -0.43316              -0.43316              -0.43316              -0.078425             
4    3    0.831015   0.0                   0.02702               0.0271                0.0271                0.030555              0.030555              -0.831015             -0.831015             -0.831015             -0.150458             
4    4    0.695838   0.0                   0.022625              0.022692              -0.059603             -0.059603             -0.059603             -0.059603             -0.059603             -0.059603             -0.059603             
4    5    0.31065    0.0                   0.010101              0.010131              0.010131              0.011422              0.011422              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   0.0                   0.013474              0.013514              0.013514              0.0152369999999999    0.0152369999999999    -0.414409             -0.414409             -0.414409             -0.07503              
4    7    0.0        0.0                   0.0                   0.0                   0.0                   0.926169              0.926169              0.0                   0.0                   0.0                   0.0                   
4    8    0.756482   0.08812               0.08812               0.08812               0.08812               0.08812               0.08812               0.217403              0.217403              0.217403              0.217403              
7    1    0.789116   0.0                   0.025658              0.0257339999999999    0.0257339999999999    -0.213289             0.139384              0.139384              0.139384              0.139384              0.139384              
7    2    0.392646   0.0                   0.012766              0.012804              0.012804              0.014437              -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             
7    3    0.753288   0.0                   0.024493              0.0245660000000001    0.0245660000000001    0.027698              -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             
7    4    0.630755   0.0                   0.0205080000000001    0.0205690000000001    -0.054029             -0.054029             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             
7    5    0.281594   0.0                   0.009156              0.00918399999999997   0.00918399999999997   0.010354              -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             
7    6    0.375648   0.0                   0.012214              0.01225               0.01225               0.013812              -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             
7    7    0.590897   0.0                   0.0                   0.0                   0.0                   0.248645              -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             
