#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
2    5    0.0        0.0                   0.0                   0.0                   0.274954              0.274954              0.274954              0.274954              0.274954              0.274954              0.274954              
3    1    0.750733   0.026742              -0.038774             -0.038774             -0.038774             -0.038774             0.029299              0.029299              0.029299              0.029299              0.029299              
3    2    0.373547   0.013306              -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   0.025528              -0.037013             -0.037013             -0.037013             -0.037013             -0.037013             -0.037013             -0.037013             -0.037013             -0.037013             
3    4    0.600074   0.021375              -0.030992             -0.030992             -0.030992             -0.030992             -0.030992             -0.030992             -0.030992             -0.030992             -0.030992             
3    5    0.267898   0.00954199999999999   0.00909799999999999   0.00421299999999997   -0.027632             0.00397999999999998   0.00397999999999998   0.00397999999999998   0.00397999999999998   -0.027632             -0.027632             
3    6    0.357376   0.01273               -0.018457             -0.018457             -0.018457             -0.018457             -0.018457             -0.018457             -0.018457             -0.018457             -0.018457             
3    7    0.562156   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.562156             
3    8    0.652373   0.0                   0.0                   0.100075              0.100075              0.100075              0.100075              0.100075              0.100075              0.100075              0.100075              
3    10   0.608365   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.608365             -0.608365             
3    11   0.601951   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    1    0.87054    0.0310090000000001    -0.0449619999999999   -0.0449619999999999   -0.0449619999999999   -0.0449619999999999   0.0339740000000001    0.0339740000000001    0.0339740000000001    0.0339740000000001    0.0339740000000001    
4    2    0.43316    0.01543               -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              
4    3    0.831015   0.0296010000000001    -0.04292              -0.04292              -0.04292              -0.04292              -0.04292              -0.04292              -0.04292              -0.04292              -0.04292              
