#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
3    1    0.750733   0.061338              0.061338              0.061338              0.0718610000000001    0.02723               0.013466              0.013466              0.013466              0.133439              0.133439              
3    2    0.373547   0.030521              0.030521              0.030521              0.464287              0.418829              0.450272              0.450272              0.450272              0.527006              0.527006              
3    3    0.716648   0.0585530000000001    0.0585530000000001    0.0585530000000001    0.068598              0.0259940000000001    0.0128550000000001    0.0128550000000001    0.0128550000000001    0.12738               0.12738               
3    4    0.600074   0.049029              0.049029              0.049029              0.05744               0.021766              0.010764              0.010764              0.010764              0.10666               0.10666               
3    5    0.267898   0.021888              -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   0.0291999999999999    0.0291999999999999    0.0291999999999999    0.034209              0.04759               0.04759               0.04759               0.04759               -0.357376             -0.357376             
3    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.156575              0.193637              0.193637              0.193637              0.156575              0.156575              0.156575              0.156575              0.103345              0.103345              
3    10   0.608365   0.0                   0.0                   0.0                   0.0                   -0.052019             -0.0618620000000001   -0.608365             -0.608365             -0.608365             -0.608365             
3    11   0.601951   0.0                   0.0                   0.0                   0.0                   -0.05147              -0.0612090000000001   -0.0612090000000001   -0.0612090000000001   0.023683              0.023683              
4    1    0.87054    0.0                   0.0                   0.0                   0.031575              0.031575              0.015615              0.015615              0.015615              0.03072               0.03072               
4    2    0.43316    0.0                   0.0                   0.0                   0.485668              0.485668              0.522129              0.522129              0.522129              0.525533              0.525533              
4    3    0.831015   0.0                   0.0                   0.0                   0.030142              0.030142              0.014907              0.014907              0.014907              0.0293260000000001    0.0293260000000001    
4    4    0.695838   0.0                   0.0                   0.0                   0.025239              0.025239              0.012482              0.012482              0.012482              0.024556              0.024556              
4    5    0.31065    0.0                   -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   0.0                   0.0                   0.0                   0.015031              -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             
4    8    0.756482   0.181563              0.181563              0.181563              0.181563              0.181563              0.181563              0.181563              0.181563              0.181563              0.181563              
4    10   0.0        0.0                   0.0                   0.0                   0.0                   0.645131              0.633718              0.0                   0.0                   0.0                   0.0                   
4    11   0.0        0.0                   0.0                   0.0                   0.0                   0.63833               0.627037              0.627037              0.627037              0.637726              0.637726              
7    1    0.789116   0.0644739999999999    0.0644739999999999    0.0644739999999999    0.0755349999999999    0.0286219999999999    0.0141549999999999    0.0141549999999999    0.0141549999999999    0.027847              0.027847              
7    2    0.392646   0.032081              0.032081              0.032081              0.488024              0.440242              0.473292              0.473292              0.473292              0.476379              0.476379              
7    3    0.753288   0.061547              0.061547              0.061547              0.072106              0.0273230000000001    0.013513              0.013513              0.013513              0.026583              0.026583              
7    4    0.630755   0.051535              0.051535              0.051535              0.0603760000000001    0.0228780000000001    0.011314              0.011314              0.011314              0.022259              0.022259              
7    5    0.281594   0.023008              -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             
7    6    0.375648   0.030692              0.030692              0.030692              0.035957              0.050023              0.050023              0.050023              0.050023              0.050023              0.050023              
7    7    0.590897   -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             
7    8    0.685727   0.16458               0.203537              0.203537              0.203537              0.16458               0.16458               0.16458               0.16458               0.16458               0.16458               
7    10   0.639469   0.0                   0.0                   0.0                   0.0                   -0.054678             -0.065024             -0.639469             -0.639469             -0.639469             -0.639469             
7    11   0.632728   0.0                   0.0                   0.0                   0.0                   -0.054102             -0.0643389999999999   -0.0643389999999999   -0.0643389999999999   -0.05465              -0.05465              
8    1    0.750733   0.061338              0.061338              0.061338              0.0718610000000001    0.02723               0.013466              0.013466              0.013466              0.133439              0.133439              
8    2    0.373547   0.030521              0.030521              0.030521              0.464287              0.418829              0.450272              0.450272              0.450272              0.527006              0.527006              
8    3    0.716648   0.0585530000000001    0.0585530000000001    0.0585530000000001    0.068598              0.0259940000000001    0.0128550000000001    0.0128550000000001    0.0128550000000001    0.12738               0.12738               
8    4    0.600074   0.049029              0.049029              0.049029              0.05744               0.021766              0.010764              0.010764              0.010764              0.10666               0.10666               
8    5    0.267898   0.021888              -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
8    6    0.357376   0.0291999999999999    0.0291999999999999    0.0291999999999999    0.034209              0.04759               0.04759               0.04759               0.04759               -0.357376             -0.357376             
8    7    0.562156   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
8    8    0.652373   0.156575              0.193637              0.193637              0.193637              0.156575              0.156575              0.156575              0.156575              0.103345              0.103345              
8    10   0.608365   0.0                   0.0                   0.0                   0.0                   -0.052019             -0.0618620000000001   -0.608365             -0.608365             -0.608365             -0.608365             
8    11   0.601951   0.0                   0.0                   0.0                   0.0                   -0.05147              -0.0612090000000001   -0.0612090000000001   -0.0612090000000001   0.023683              0.023683              
9    1    0.792059   0.0                   0.0                   0.0                   0.028729              0.028729              0.014208              0.014208              0.014208              0.0279510000000001    0.0279510000000001    
9    2    0.39411    0.0                   0.0                   0.0                   0.441884              0.441884              0.475058              0.475058              0.475058              0.478156              0.478156              
9    3    0.756098   0.0                   0.0                   0.0                   0.027424              0.027424              0.013562              0.013562              0.013562              0.026682              0.026682              
9    4    0.633107   0.0                   0.0                   0.0                   0.0229630000000001    0.0229630000000001    0.011356              0.011356              0.011356              0.022342              0.022342              
9    5    0.282645   0.0                   -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             
