#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    1    0.0        0.751868              0.751868              0.751868              0.751868              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    2    0.0        0.374112              0.374112              0.374112              0.374112              0.374112              0.374112              0.374112              0.374112              0.374112              0.374112              
0    3    0.0        0.717731              0.717731              0.717731              0.717731              0.717731              0.717731              0.717731              0.717731              0.717731              0.717731              
0    4    0.0        0.600981              0.600981              0.600981              0.600981              0.600981              0.600981              0.600981              0.600981              0.600981              0.600981              
0    5    0.0        0.268302              0.268302              0.268302              0.268302              0.268302              0.0                   0.0                   0.0                   0.0                   0.653359              
0    6    0.0        0.357917              0.357917              0.357917              0.357917              0.357917              0.357917              0.357917              0.357917              0.357917              0.357917              
0    8    0.0        0.653359              0.653359              0.653359              0.0                   0.0                   0.268302              0.268302              0.268302              0.268302              0.268302              
1    10   0.0        0.0                   0.0                   0.0                   0.0                   0.83                  0.83                  0.83                  0.83                  0.83                  0.83                  
2    5    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.776543              0.776543              0.776543              0.776543              0.0                   
2    8    0.0        0.0                   0.0                   0.0                   0.776543              0.776543              0.0                   0.0                   0.0                   0.0                   0.0                   
3    1    0.750733   0.0                   0.084375              0.084375              0.084375              -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             
3    2    0.373547   0.0                   0.041983              0.041983              0.041983              0.041983              0.041983              0.041983              0.048474              0.048474              0.048474              
3    3    0.716648   0.0                   0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0929960000000001    0.0929960000000001    0.0929960000000001    
3    4    0.600074   0.0                   0.067442              0.067442              0.067442              0.067442              0.067442              0.067442              0.077869              0.077869              0.077869              
3    5    0.267898   0.0                   0.030108              0.030108              0.030108              0.030108              -0.267898             -0.267898             -0.267898             -0.267898             0.322808              
3    6    0.357376   0.0                   0.040166              0.040166              0.040166              0.040166              0.040166              0.040166              0.046376              0.046376              0.046376              
3    7    0.562156   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.0                   0.0                   0.0                   -0.652373             -0.652373             -0.354367             -0.354367             -0.349712             -0.349712             -0.349712             
3    10   0.608365   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
3    11   0.601951   0.0                   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
4    1    0.87054    0.0                   0.0                   0.0                   0.0                   -0.87054              -0.87054              -0.87054              -0.87054              -0.87054              -0.87054              
4    2    0.43316    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    3    0.831015   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    4    0.695838   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    5    0.31065    0.0                   0.0                   0.0                   0.0                   0.0                   -0.31065              -0.31065              -0.31065              -0.31065              0.445832              
4    6    0.414409   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    8    0.756482   0.0                   0.0                   0.0                   -0.756482             -0.756482             -0.445832             -0.445832             -0.445832             -0.445832             -0.445832             
7    1    0.789116   0.0714939999999999    0.0714939999999999    0.0714939999999999    0.0714939999999999    -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             
7    2    0.392646   0.035574              0.035574              0.035574              0.035574              0.035574              0.035574              0.035574              0.035574              0.035574              0.035574              
7    3    0.753288   0.068249              0.068249              0.068249              0.068249              0.068249              0.068249              0.068249              0.068249              0.068249              0.068249              
7    4    0.630755   0.057146              0.057146              0.057146              0.057146              0.057146              0.057146              0.057146              0.057146              0.057146              0.057146              
7    5    0.281594   0.025513              0.025513              0.025513              0.025513              0.025513              -0.281594             -0.281594             -0.281594             -0.281594             0.46626               
7    6    0.375648   0.034034              0.034034              0.034034              0.034034              0.034034              0.034034              0.034034              0.034034              0.034034              0.034034              
7    7    0.590897   -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             
7    8    0.685727   0.062127              0.062127              0.062127              -0.685727             -0.685727             -0.37862              -0.37862              -0.37862              -0.37862              -0.37862              
7    10   0.639469   -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             
7    11   0.632728   -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             
8    1    0.750733   0.0                   0.084375              0.084375              0.084375              -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             -0.750733             
8    2    0.373547   0.0                   0.041983              0.041983              0.041983              0.041983              0.041983              0.041983              0.048474              0.048474              0.048474              
8    3    0.716648   0.0                   0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0805440000000001    0.0929960000000001    0.0929960000000001    0.0929960000000001    
8    4    0.600074   0.0                   0.067442              0.067442              0.067442              0.067442              0.067442              0.067442              0.077869              0.077869              0.077869              
8    5    0.267898   0.0                   0.030108              0.030108              0.030108              0.030108              -0.267898             -0.267898             -0.267898             -0.267898             0.322808              
8    6    0.357376   0.0                   0.040166              0.040166              0.040166              0.040166              0.040166              0.040166              0.046376              0.046376              0.046376              
8    7    0.562156   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
8    8    0.652373   0.0                   0.0                   0.0                   -0.652373             -0.652373             -0.354367             -0.354367             -0.349712             -0.349712             -0.349712             
8    10   0.608365   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
8    11   0.601951   0.0                   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
9    1    0.792059   -0.0658               0.0158240000000001    0.0158240000000001    0.0158240000000001    -0.792059             -0.792059             -0.792059             -0.792059             -0.792059             -0.792059             
9    2    0.39411    -0.03274              0.00787399999999999   0.00787399999999999   0.00787399999999999   0.00787399999999999   0.00787399999999999   0.00787399999999999   0.00787399999999999   0.00787399999999999   0.00787399999999999   
9    3    0.756098   -0.0628120000000001   0.015106              0.015106              0.015106              0.015106              0.015106              0.015106              0.015106              0.015106              0.015106              
9    4    0.633107   -0.0525949999999999   0.012649              0.012649              0.012649              0.012649              0.012649              0.012649              0.012649              0.012649              0.012649              
9    5    0.282645   -0.023481             0.00564700000000001   0.00564700000000001   0.00564700000000001   0.00564700000000001   -0.282645             -0.282645             -0.282645             -0.282645             0.348461              
9    6    0.377049   -0.031323             0.00753299999999996   0.00753299999999996   0.00753299999999996   0.00753299999999996   0.00753299999999996   0.00753299999999996   0.00753299999999996   0.00753299999999996   0.00753299999999996   
9    7    0.0        0.54383               0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    8    0.688284   -0.0571780000000001   -0.0571780000000001   -0.0571780000000001   -0.688284             -0.688284             -0.399992             -0.399992             -0.399992             -0.399992             -0.399992             
9    10   0.0        0.588532              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    11   0.0        0.582328              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
10   1    0.925716   0.0                   0.0                   0.0                   0.0                   0.073284              0.073284              0.073284              0.073284              0.073284              0.073284              
10   2    0.460615   0.0                   0.0                   0.0                   0.0                   -0.460615             -0.460615             -0.460615             -0.460615             -0.460615             -0.460615             
10   3    0.883687   0.0                   0.0                   0.0                   0.0                   -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             -0.883687             
10   4    0.739942   0.0                   0.0                   0.0                   0.0                   -0.739942             -0.739942             -0.739942             -0.739942             -0.739942             -0.739942             
10   5    0.33034    0.0                   0.0                   0.0                   0.0                   -0.33034              -0.33034              -0.33034              -0.33034              -0.33034              -0.33034              
10   6    0.440675   0.0                   0.0                   0.0                   0.0                   -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             
11   1    0.921672   0.0                   0.0                   0.0                   0.0                   -0.093002             -0.093002             -0.093002             -0.093002             -0.093002             -0.093002             
11   2    0.458602   0.0                   0.0                   0.0                   0.0                   -0.011964             -0.011964             -0.011964             -0.012575             -0.012575             -0.012575             
11   3    0.879826   0.0                   0.0                   0.0                   0.0                   -0.022953             -0.022953             -0.022953             -0.024127             -0.024127             -0.024127             
11   4    0.736709   0.0                   0.0                   0.0                   0.0                   -0.0192199999999999   -0.0192199999999999   -0.0192199999999999   -0.0202019999999999   -0.0202019999999999   -0.0202019999999999   
11   5    0.328897   0.0                   0.0                   0.0                   0.0                   -0.00858100000000001  -0.328897             -0.328897             -0.328897             -0.328897             0.267608              
11   6    0.438749   0.0                   0.0                   0.0                   0.0                   -0.011446             -0.011446             -0.011446             -0.012031             -0.012031             -0.012031             
11   8    0.54012    0.0                   0.0                   0.0                   -0.54012              -0.54012              -0.219804             -0.219804             -0.220242             -0.220242             -0.220242             
12   0    0.94       0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.94                 -0.94                 -0.94                 -0.94                 
12   1    0.798821   0.0                   0.0                   -0.798821             -0.798821             -0.798821             -0.798821             -0.798821             -0.798821             -0.798821             -0.798821             
12   2    0.397475   0.0                   0.0                   -0.397475             -0.397475             -0.397475             -0.397475             -0.011521             -0.011521             -0.397475             -0.047688             
12   3    0.762553   0.0                   0.0                   -0.762553             -0.762553             -0.762553             -0.762553             -0.022104             -0.022104             -0.762553             -0.091489             
12   4    0.638512   0.0                   0.0                   -0.638512             -0.638512             -0.638512             -0.638512             -0.018508             -0.018508             -0.638512             -0.076607             
12   5    0.285058   0.0                   0.0                   -0.285058             -0.285058             -0.285058             -0.285058             -0.285058             -0.285058             -0.285058             -0.285058             
12   6    0.380268   0.0                   0.0                   -0.380268             -0.380268             -0.380268             -0.380268             -0.011022             -0.011022             -0.380268             -0.045623             
12   8    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.276795              0.276795              0.0                   0.250857              
