#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
2    3    0.0        0.886344              0.886344              0.886344              0.886344              0.886344              0.886344              0.886344              0.886344              0.886344              0.886344              
3    1    0.750733   0.0                   0.0                   0.0                   -0.00307299999999999  0.026481              0.069686              0.081368              0.072022              0.072022              0.074038              
3    2    0.373547   0.0                   -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   0.0                   0.0                   0.0                   0.0                   0.021167              0.055701              -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   0.0                   0.0                   0.0                   0.0                   0.334053              0.334053              -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   0.0                   0.0                   0.0                   0.0                   0.012606              0.033173              0.038735              0.034286              0.034286              0.035245              
3    7    0.562156   0.0                   0.0                   0.0                   0.0                   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.0                   0.0                   0.0                   0.0                   0.0                   0.036265              0.0445180000000001    0.0445180000000001    0.0445180000000001    0.046977              
3    10   0.608365   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
3    11   0.601951   0.0                   0.0                   0.0                   0.0                   -0.324604             -0.309186             -0.305017             -0.308353             -0.308353             -0.307633             
4    1    0.87054    0.0                   0.0                   0.0                   -0.00356400000000001  0.030707              0.030707              0.030707              0.0                   0.0                   -0.185169             
4    2    0.43316    0.0                   -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              
4    3    0.831015   -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             -0.831015             
4    4    0.695838   0.0                   0.0                   0.0                   0.0                   0.024544              0.024544              -0.695838             -0.695838             -0.695838             -0.695838             
4    5    0.31065    0.0                   0.0                   0.0                   0.0                   -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   0.0                   0.0                   0.0                   0.0                   0.014617              0.014617              0.014617              0.0                   0.0                   -0.088147             
4    8    0.756482   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.160907             
4    11   0.0        0.0                   0.0                   0.0                   0.0                   0.321608              0.321608              0.321608              0.31065               0.31065               0.244573              
7    1    0.789116   0.0                   0.0                   0.0                   -0.789116             0.1366                0.1366                0.1366                0.1366                0.1366                0.1366                
7    2    0.392646   0.0                   -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             
7    3    0.753288   -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             
7    4    0.630755   0.0                   0.0                   0.0                   0.109187              0.109187              0.109187              -0.630755             -0.630755             -0.630755             -0.630755             
7    5    0.281594   0.0                   0.0                   0.0                   0.048746              -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             
7    6    0.375648   0.0                   0.0                   0.0                   0.065027              0.065027              0.065027              0.065027              0.065027              0.065027              0.065027              
7    7    0.590897   0.0                   0.0                   0.0                   -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             
7    8    0.685727   0.0                   0.0                   0.0                   -0.685727             -0.685727             -0.685727             0.0217620000000001    0.0217620000000001    0.0217620000000001    0.0217620000000001    
7    10   0.639469   0.0                   0.0                   0.0                   -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             
7    11   0.632728   0.0                   0.0                   0.0                   -0.632728             -0.302388             -0.302388             -0.302388             -0.302388             -0.302388             -0.302388             
8    1    0.750733   0.0                   0.0                   0.0                   -0.00307299999999999  0.026481              0.069686              0.081368              0.072022              0.072022              0.074038              
8    2    0.373547   0.0                   -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
8    3    0.716648   -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             -0.716648             
8    4    0.600074   0.0                   0.0                   0.0                   0.0                   0.021167              0.055701              -0.600074             -0.600074             -0.600074             -0.600074             
8    5    0.267898   0.0                   0.0                   0.0                   0.0                   0.334053              0.334053              -0.267898             -0.267898             -0.267898             -0.267898             
8    6    0.357376   0.0                   0.0                   0.0                   0.0                   0.012606              0.033173              0.038735              0.034286              0.034286              0.035245              
8    7    0.562156   0.0                   0.0                   0.0                   0.0                   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
8    8    0.652373   0.0                   0.0                   0.0                   0.0                   0.0                   0.036265              0.0445180000000001    0.0445180000000001    0.0445180000000001    0.046977              
