#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
1    1    0.0        0.0                   0.0                   0.0                   0.0                   0.823601              0.823601              0.823601              0.823601              0.0                   0.0                   
1    2    0.0        0.0                   0.0                   0.0                   0.0                   0.409805              0.409805              0.409805              0.409805              0.0                   0.0                   
1    3    0.0        0.0                   0.0                   0.0                   0.0                   0.786208              0.786208              0.786208              0.786208              0.0                   0.0                   
1    4    0.0        0.0                   0.0                   0.0                   0.0                   0.658319              0.658319              0.658319              0.658319              0.0                   0.0                   
1    5    0.0        0.0                   0.0                   0.0                   0.0                   0.2939                0.2939                0.2939                0.2939                0.0                   0.0                   
1    6    0.0        0.0                   0.0                   0.0                   0.0                   0.392064              0.392064              0.0                   0.0                   0.0                   0.0                   
1    8    0.0        0.895667              0.895667              0.895667              0.895667              0.61264               0.61264               0.869037              0.869037              0.61264               0.61264               
3    1    0.750733   -0.750733             0.132555              0.132555              0.132555              0.132555              0.132555              0.132555              0.132555              -0.750733             -0.750733             
3    2    0.373547   -0.373547             0.065956              0.065956              0.065956              0.065956              0.065956              0.065956              0.065956              -0.373547             -0.373547             
3    3    0.716648   -0.716648             0.126536              0.126536              0.126536              0.126536              0.126536              0.126536              0.126536              -0.716648             -0.716648             
3    4    0.600074   -0.600074             0.105954              0.105954              0.105954              0.105954              0.105954              0.105954              0.105954              -0.600074             -0.600074             
3    5    0.267898   -0.267898             0.047301              0.047301              0.047301              0.047301              0.047301              0.047301              0.047301              -0.267898             -0.267898             
3    6    0.357376   -0.357376             0.063101              0.063101              0.063101              0.063101              0.063101              -0.357376             -0.357376             -0.357376             -0.357376             
3    7    0.562156   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             0.232342              0.232342              -0.652373             -0.652373             
3    10   0.608365   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
3    11   0.601951   0.0                   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
4    1    0.87054    0.0                   0.0                   0.0252450000000001    0.0252450000000001    0.0252450000000001    0.0252450000000001    0.0252450000000001    0.0252450000000001    -0.87054              -0.87054              
4    2    0.43316    0.0                   0.0                   0.012562              0.012562              0.012562              0.012562              0.012562              0.012562              -0.43316              -0.43316              
4    3    0.831015   0.0                   0.0                   0.0240990000000001    0.0240990000000001    0.0240990000000001    0.0240990000000001    0.0240990000000001    0.0240990000000001    -0.831015             -0.831015             
4    4    0.695838   0.0                   0.0                   0.0201790000000001    0.0201790000000001    0.0201790000000001    0.0201790000000001    0.0201790000000001    0.0201790000000001    -0.695838             -0.695838             
4    5    0.31065    0.0                   0.0                   0.00900900000000004   0.00900900000000004   0.00900900000000004   0.00900900000000004   0.00900900000000004   0.00900900000000004   -0.31065              -0.31065              
4    6    0.414409   0.0                   0.0                   0.012017              0.012017              0.012017              0.012017              -0.414409             -0.414409             -0.414409             -0.414409             
4    8    0.756482   -0.756482             -0.756482             -0.756482             -0.756482             -0.090148             -0.090148             0.188721              0.188721              -0.090148             -0.090148             
7    1    0.789116   -0.789116             -0.202803             -0.202803             0.0778639999999999    0.0778639999999999    0.0778639999999999    -0.049562             -0.049562             -0.049562             -0.049562             
7    2    0.392646   -0.392646             -0.100911             -0.100911             0.038743              0.038743              0.038743              -0.024661             -0.024661             -0.024661             -0.024661             
7    3    0.753288   -0.753288             -0.193595             -0.193595             0.0743290000000001    0.0743290000000001    0.0743290000000001    -0.047311             -0.047311             -0.047311             -0.047311             
7    4    0.630755   -0.630755             -0.162105             -0.162105             0.062238              0.062238              0.062238              -0.039616             -0.039616             -0.039616             -0.039616             
7    5    0.281594   -0.281594             -0.07237              -0.07237              0.027786              0.027786              0.027786              -0.017686             -0.017686             -0.281594             -0.281594             
7    6    0.375648   -0.375648             -0.096542             -0.096542             0.037066              0.037066              0.037066              -0.375648             -0.375648             -0.375648             -0.375648             
7    7    0.590897   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.590897             -0.590897             -0.590897             -0.590897             
7    8    0.685727   -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             0.055022              0.055022              0.08334               0.08334               
7    10   0.639469   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.639469             -0.639469             -0.639469             -0.639469             
7    11   0.632728   0.0                   -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             
8    1    0.750733   -0.750733             0.132555              0.132555              0.132555              0.132555              0.132555              0.132555              0.132555              -0.750733             -0.750733             
8    2    0.373547   -0.373547             0.065956              0.065956              0.065956              0.065956              0.065956              0.065956              0.065956              -0.373547             -0.373547             
8    3    0.716648   -0.716648             0.126536              0.126536              0.126536              0.126536              0.126536              0.126536              0.126536              -0.716648             -0.716648             
8    4    0.600074   -0.600074             0.105954              0.105954              0.105954              0.105954              0.105954              0.105954              0.105954              -0.600074             -0.600074             
8    5    0.267898   -0.267898             0.047301              0.047301              0.047301              0.047301              0.047301              0.047301              0.047301              -0.267898             -0.267898             
8    6    0.357376   -0.357376             0.063101              0.063101              0.063101              0.063101              0.063101              -0.357376             -0.357376             -0.357376             -0.357376             
8    7    0.562156   0.0                   -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             -0.562156             
8    8    0.652373   -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             -0.652373             0.232342              0.232342              -0.652373             -0.652373             
8    10   0.608365   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
8    11   0.601951   0.0                   -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             -0.601951             
9    1    0.792059   0.0                   0.0                   0.02297               0.02297               0.02297               0.02297               0.02297               -0.028609             -0.792059             -0.792059             
9    2    0.39411    0.0                   0.0                   0.011429              0.011429              0.011429              0.011429              0.011429              -0.014235             -0.39411              -0.39411              
9    3    0.756098   0.0                   0.0                   0.021926              0.021926              0.021926              0.021926              0.021926              -0.0273100000000001   -0.756098             -0.756098             
9    4    0.633107   0.0                   0.0                   0.01836               0.01836               0.01836               0.01836               0.01836               -0.022868             -0.633107             -0.633107             
9    5    0.282645   0.0                   0.0                   0.00819600000000004   0.00819600000000004   0.00819600000000004   0.00819600000000004   0.00819600000000004   -0.010209             -0.282645             -0.282645             
9    6    0.377049   0.0                   0.0                   0.010934              0.010934              0.010934              0.010934              -0.377049             -0.377049             -0.377049             -0.377049             
9    8    0.688284   -0.688284             -0.688284             -0.688284             -0.688284             -0.082021             -0.082021             0.171708              0.117284              -0.120388             -0.120388             
10   1    0.925716   0.0                   -0.341128             -0.341128             -0.061287             -0.061287             -0.03415              -0.03415              -0.03415              -0.03415              -0.03415              
10   2    0.460615   0.0                   -0.169738             -0.169738             -0.030495             -0.030495             -0.016992             -0.016992             -0.016992             -0.016992             -0.016992             
10   3    0.883687   0.0                   -0.325641             -0.325641             -0.058505             -0.058505             -0.0326               -0.0326               -0.0326               -0.0326               -0.0326               
10   4    0.739942   0.0                   -0.272671             -0.272671             -0.048988             -0.048988             -0.027297             -0.027297             -0.027297             -0.027297             -0.027297             
10   5    0.33034    0.0                   -0.121731             -0.121731             -0.02187              -0.02187              -0.012186             -0.012186             -0.012186             -0.33034              -0.33034              
10   6    0.440675   0.0                   -0.16239              -0.16239              -0.029175             -0.029175             -0.016257             -0.440675             -0.440675             -0.440675             -0.440675             
10   7    0.0        0.0                   0.589159              0.589159              0.589159              0.589159              0.0                   0.0                   0.0                   0.0                   0.0                   
10   8    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.893007              0.893007              0.927145              0.927145              
10   10   0.0        0.0                   0.637588              0.637588              0.637588              0.637588              0.0                   0.0                   0.0                   0.0                   0.0                   
11   1    0.921672   0.0                   -0.00886100000000001  -0.0088140000000001   -0.00157000000000007  -0.00157000000000007  0.000564999999999927  0.00310899999999992   0.00310899999999992   -0.921672             -0.394646             
11   2    0.458602   0.0                   -0.00440800000000002  -0.00438500000000003  -0.000781000000000032 -0.000781000000000032 0.000282000000000004  0.00154799999999999   0.00154799999999999   -0.458602             -0.196366             
11   3    0.879826   0.0                   -0.00845799999999997  -0.00841400000000003  -0.00149900000000003  -0.00149900000000003  0.000539999999999985  0.00296799999999997   0.00296799999999997   -0.879826             -0.376728             
