#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.0        0.0                   0.0                   0.0                   0.0                   0.780182              0.780182              0.786429              0.786429              0.786429              0.786429              
0    1    0.0        0.0                   0.0                   0.0                   0.0                   0.783654              0.783654              0.729258              0.729258              0.729258              0.729258              
0    3    0.0        0.0                   0.0                   0.0                   0.0                   0.795536              0.795536              0.801907              0.801907              0.801907              0.801907              
0    4    0.0        0.0                   0.0                   0.0                   0.0                   0.626389              0.626389              0.626389              0.626389              0.626389              0.626389              
0    5    0.0        0.0                   0.0                   0.0                   0.0                   0.279645              0.279645              0.279645              0.279645              0.279645              0.0                   
0    6    0.0        0.0                   0.0                   0.0                   0.0                   0.373048              0.373048              0.0                   0.0                   0.0                   0.0                   
0    7    0.0        0.0                   0.0                   0.0                   0.0                   0.487986              0.487986              0.487986              0.487986              0.487986              0.487986              
0    8    0.0        0.0                   0.0                   0.0                   0.0                   0.644516              0.644516              0.649677              0.649677              0.649677              0.649677              
0    10   0.0        0.0                   0.0                   0.0                   0.0                   0.528099              0.528099              0.528099              0.0                   0.0                   0.0                   
0    11   0.0        0.0                   0.0                   0.0                   0.0                   0.522531              0.522531              0.522531              0.522531              0.522531              0.522531              
1    0    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.910396              0.910396              
1    1    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.844213              0.844213              
1    3    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.928313              0.928313              
1    4    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.725128              0.725128              
1    5    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.323727              0.0                   
1    6    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.908908              0.908908              0.0                   0.0                   
1    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.564909              0.564909              
1    8    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.752087              0.752087              
1    11   0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.604899              0.604899              
3    0    0.0        0.0                   0.0                   0.0                   0.0                   0.789693              0.789693              0.0                   0.0                   0.0                   0.0                   
3    1    0.750733   0.0                   0.0                   0.0                   0.0                   0.025207              0.025207              0.0893660000000001    0.0893660000000001    0.0893660000000001    0.0893660000000001    
3    2    0.373547   0.0                   0.0                   0.0                   -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   0.0885860000000001    0.0885860000000001    0.0885860000000001    0.0885860000000001    0.0885860000000001    0.0885860000000001    -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   0.0                   0.0                   0.0                   0.0                   0.0201480000000001    0.0201480000000001    -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   0.0                   0.0                   0.0                   0.0                   0.008994              0.008994              -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   0.0                   0.0                   0.0                   0.0                   0.012                 0.012                 -0.357376             -0.357376             -0.357376             -0.357376             
3    7    0.562156   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
3    8    0.652373   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.652373             -0.652373             -0.652373             -0.652373             
3    10   0.608365   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.608365             -0.608365             -0.608365             
3    11   0.601951   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    0    0.0        0.0                   0.0                   0.0                   0.0                   0.915717              0.915717              0.915717              0.915717              0.915717              0.915717              
4    1    0.87054    0.0                   0.0                   0.0                   0.0                   0.0292290000000001    0.0292290000000001    -0.033227             -0.033227             -0.146371             -0.035277             
4    2    0.43316    0.0                   0.0                   0.0                   -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              -0.43316              
4    3    0.831015   0.102724              0.102724              0.102724              0.102724              0.102724              0.102724              0.102724              0.102724              0.102724              0.102724              
4    4    0.695838   0.0                   0.0                   0.0                   0.0                   0.023363              0.023363              0.023363              0.023363              -0.0738209999999999   0.021602              
