#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    1    0.0        0.0                   0.0                   0.0                   0.779648              0.779648              0.779648              0.779648              0.779648              0.674637              0.674637              
0    2    0.0        0.0                   0.0                   0.0                   0.387935              0.387935              0.387935              0.387935              0.387935              0.387935              0.387935              
0    3    0.0        0.0                   0.0                   0.0                   0.74425               0.74425               0.74425               0.74425               0.74425               0.74425               0.74425               
0    4    0.0        0.0                   0.0                   0.0                   0.623187              0.623187              0.623187              0.623187              0.623187              0.623187              0.623187              
0    7    0.0        0.0                   0.0                   0.0                   0.608284              0.434202              0.434202              0.434202              0.0                   0.0                   0.0                   
0    8    0.0        0.0                   0.0                   0.0                   0.639604              0.456558              0.456558              0.456558              0.456558              0.456558              0.566136              
0    11   0.0        0.0                   0.0                   0.0                   0.651345              0.464939              0.464939              0.464939              0.0                   0.0                   0.0                   
2    1    0.0        0.0                   0.0                   0.0                   0.0                   0.836722              0.864796              0.864796              0.864796              0.748317              0.748317              
2    2    0.0        0.0                   0.0                   0.0                   0.0                   0.416333              0.430303              0.430303              0.430303              0.430303              0.430303              
2    3    0.0        0.0                   0.0                   0.0                   0.0                   0.798733              0.825533              0.825533              0.825533              0.825533              0.825533              
2    4    0.0        0.0                   0.0                   0.0                   0.0                   0.668807              0.691247              0.691247              0.691247              0.691247              0.691247              
2    7    0.0        0.0                   0.0                   0.0                   0.0                   0.691491              0.691491              0.691491              0.0                   0.0                   0.0                   
2    8    0.0        0.0                   0.0                   0.0                   0.0                   0.727095              0.727095              0.727095              0.727095              0.727095              0.901604              
2    11   0.0        0.0                   0.0                   0.0                   0.0                   0.740443              0.740443              0.740443              0.0                   0.0                   0.0                   
3    1    0.750733   0.0                   0.132555              0.132555              0.132555              0.132555              0.132555              -0.750733             -0.750733             -0.750733             -0.750733             
3    2    0.373547   0.0                   0.065956              0.065956              0.065956              0.065956              0.065956              -0.373547             -0.373547             -0.373547             -0.373547             
3    3    0.716648   0.0                   0.126536              0.126536              0.126536              0.126536              0.126536              -0.716648             -0.716648             -0.716648             -0.716648             
3    4    0.600074   0.0                   0.105954              0.105954              0.105954              0.105954              0.105954              -0.600074             -0.600074             -0.600074             -0.600074             
3    5    0.267898   0.0                   0.047301              0.047301              -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
3    6    0.357376   -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             0.595837              0.595837              0.595837              0.595837              
3    7    0.562156   0.0                   -3.2000000000032e-05  0.095664              0.126988              -0.070235             -0.070235             -0.562156             -0.562156             -0.562156             -0.562156             
3    8    0.652373   0.0                   0.039207              0.039317              0.072254              -0.135124             -0.135124             -0.652373             -0.652373             -0.652373             -0.652373             
3    10   0.608365   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
3    11   0.601951   0.0                   -3.30000000000608e-05 0.102437              0.135978              -0.075207             -0.075207             -0.601951             -0.601951             -0.601951             -0.601951             
4    1    0.87054    0.0                   0.0                   0.0                   0.0                   0.0                   0.029209              0.029209              0.029209              -0.091979             -0.091979             
4    2    0.43316    0.0                   0.0                   0.0                   0.0                   0.0                   0.014534              0.014534              0.014534              0.014534              0.014534              
4    3    0.831015   0.0                   0.0                   0.0                   0.0                   0.0                   0.0278830000000001    0.0278830000000001    0.0278830000000001    0.0278830000000001    0.0278830000000001    
4    4    0.695838   0.0                   0.0                   0.0                   0.0                   0.0                   0.023347              0.023347              0.023347              0.023347              0.023347              
4    5    0.31065    0.0                   0.0                   0.0                   -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              -0.31065              
4    6    0.414409   -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             -0.414409             
4    7    0.0        0.554011              0.554011              0.719439              0.719439              0.719439              0.719439              0.719439              0.0                   0.0                   0.0                   
4    8    0.756482   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.181563              
4    10   0.0        0.599551              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    11   0.0        0.59323               0.59323               0.770369              0.770369              0.770369              0.770369              0.770369              0.0                   0.0                   0.0                   
7    1    0.789116   -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             -0.789116             
7    2    0.392646   -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             -0.392646             
7    3    0.753288   -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             -0.753288             
7    4    0.630755   -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             -0.630755             
7    5    0.281594   -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             -0.281594             
7    6    0.375648   0.066352              0.066352              0.066352              0.066352              -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             -0.375648             
7    7    0.590897   -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             -0.590897             
7    8    0.685727   -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             -0.685727             
7    9    0.0        0.0                   0.0                   0.0                   0.0                   0.9965                0.9965                0.9965                0.9965                0.9965                0.9965                
7    10   0.639469   -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             -0.639469             
7    11   0.632728   -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             -0.632728             
8    1    0.750733   0.0                   0.132555              0.132555              0.132555              0.132555              0.132555              -0.750733             -0.750733             -0.750733             -0.750733             
8    2    0.373547   0.0                   0.065956              0.065956              0.065956              0.065956              0.065956              -0.373547             -0.373547             -0.373547             -0.373547             
8    3    0.716648   0.0                   0.126536              0.126536              0.126536              0.126536              0.126536              -0.716648             -0.716648             -0.716648             -0.716648             
8    4    0.600074   0.0                   0.105954              0.105954              0.105954              0.105954              0.105954              -0.600074             -0.600074             -0.600074             -0.600074             
8    5    0.267898   0.0                   0.047301              0.047301              -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             -0.267898             
8    6    0.357376   -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             -0.357376             0.595837              0.595837              0.595837              0.595837              
8    7    0.562156   0.0                   -3.2000000000032e-05  0.095664              0.126988              -0.070235             -0.070235             -0.562156             -0.562156             -0.562156             -0.562156             
8    8    0.652373   0.0                   0.039207              0.039317              0.072254              -0.135124             -0.135124             -0.652373             -0.652373             -0.652373             -0.652373             
8    10   0.608365   0.0                   -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             -0.608365             
8    11   0.601951   0.0                   -3.30000000000608e-05 0.102437              0.135978              -0.075207             -0.075207             -0.601951             -0.601951             -0.601951             -0.601951             
9    1    0.792059   0.0                   0.0                   0.0                   0.0                   0.0                   0.026576              0.026576              0.026576              -0.0836859999999999   -0.0836859999999999   
9    2    0.39411    0.0                   0.0                   0.0                   0.0                   0.0                   0.013224              0.013224              0.013224              0.013224              0.013224              
9    3    0.756098   0.0                   0.0                   0.0                   0.0                   0.0                   0.025369              0.025369              0.025369              0.025369              0.025369              
9    4    0.633107   0.0                   0.0                   0.0                   0.0                   0.0                   0.021243              0.021243              0.021243              0.021243              0.021243              
9    5    0.282645   0.0                   0.0                   0.0                   -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             -0.282645             
9    6    0.377049   -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             -0.377049             
9    7    0.0        0.504066              0.504066              0.654581              0.654581              0.654581              0.654581              0.654581              0.0                   0.0                   0.0                   
9    8    0.688284   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.165194              
9    10   0.0        0.5455                0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    11   0.0        0.53975               0.53975               0.700919              0.700919              0.700919              0.700919              0.700919              0.0                   0.0                   0.0                   
10   1    0.925716   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.925716             -0.925716             -0.925716             -0.925716             
10   2    0.460615   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.460615             -0.460615             -0.460615             -0.460615             
10   3    0.883687   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.883687             -0.883687             -0.883687             -0.883687             
10   4    0.739942   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.739942             -0.739942             -0.739942             -0.739942             
10   5    0.33034    0.0                   0.0                   0.0                   -0.33034              -0.33034              -0.33034              -0.33034              -0.33034              -0.33034              -0.33034              
10   6    0.440675   -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             -0.440675             0.558325              0.558325              0.558325              0.558325              
10   7    0.0        0.589126              0.589126              0.689418              0.722247              0.51555               0.51555               0.0                   0.0                   0.0                   0.0                   
10   8    0.0        0.683671              0.7248                0.724915              0.759434              0.542095              0.542095              0.0                   0.0                   0.0                   0.0                   
