#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.060304             -0.060304             
0    1    0.834999   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    3    0.988511   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.00784600000000002   0.00910299999999997   0.00912199999999996   
0    4    0.997003   0.0                   0.0                   0.0                   0.0                   -0.00111899999999998  -0.001193             -0.001193             -0.00199300000000002  -0.00199300000000002  -0.00199300000000002  
0    5    0.88192    -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
0    6    0.66679    -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
0    7    0.948421   0.0                   0.008104              0.008104              0.008104              0.008104              0.00807800000000003   0.00807800000000003   0.00778600000000007   -0.054785             -0.054785             
0    8    0.872713   0.0                   -0.872713             -0.872713             -0.039179             -0.0388229999999999   -0.0388229999999999   -0.0388229999999999   -0.872713             -0.872713             -0.872713             
0    9    0.948421   0.0                   0.008104              0.008104              0.008104              0.008104              0.00807800000000003   0.00807800000000003   0.00778600000000007   -0.054785             -0.054785             
0    10   0.988511   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.00784600000000002   0.00910299999999997   0.00912199999999996   
0    11   0.778839   0.0595140000000001    0.0595140000000001    0.0595140000000001    0.0595140000000001    0.059872              -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
0    12   0.782363   0.0597839999999999    0.0597839999999999    0.012861              0.012861              0.0132                0.0132                0.0132                0.0132                0.0132                0.0132                
0    13   0.742806   0.05676               0.05676               0.05676               0.05676               0.0571010000000001    0.0571010000000001    0.0571010000000001    0.0571010000000001    0.0571010000000001    0.0571010000000001    
0    14   0.753832   0.0576030000000001    0.0576030000000001    0.0576030000000001    0.0576030000000001    0.057949              0.057949              0.057949              0.057949              0.057949              0.057949              
0    15   0.738771   0.0564530000000001    0.0564530000000001    0.103376              0.0845860000000001    0.0849380000000001    0.160079              0.160079              0.160079              0.160079              0.131238              
