#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              
0    1    0.834999   0.0                   0.0                   0.0                   -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
0    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.997003              0.997003              
0    3    0.988511   0.0                   0.0                   0.0                   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   
0    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    6    0.66679    0.0                   0.0                   0.098002              0.098002              0.098002              0.0973310000000001    0.0973310000000001    0.0973310000000001    -0.66679              -0.66679              
0    7    0.948421   0.0                   0.0                   -0.0248609999999999   -0.0248609999999999   -0.267967             -0.268564             -0.268564             -0.268564             -0.948421             -0.948421             
0    8    0.872713   0.0                   0.0                   -0.11183              -0.11183              -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
0    9    0.948421   0.0                   0.0                   -0.0248609999999999   -0.0248609999999999   -0.267967             -0.268564             -0.268564             -0.268564             -0.948421             -0.948421             
0    10   0.988511   0.0                   0.0                   0.0                   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   
0    11   0.778839   -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
0    12   0.782363   -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             0.093791              0.093791              0.093791              0.093791              0.093791              
0    13   0.742806   -0.742806             -0.742806             -0.742806             0.0817060000000001    0.0817060000000001    0.127203              0.127203              0.127203              0.127203              0.127203              
0    14   0.753832   -0.753832             -0.753832             -0.753832             0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    
0    15   0.738771   0.175868              0.175868              0.175868              0.175868              0.175868              0.175065              0.175065              0.175065              0.175065              0.175065              
0    16   0.75437    -0.75437              -0.75437              -0.75437              0.082978              0.082978              0.082978              0.082978              0.082978              0.082978              0.082978              
1    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   0.0                   -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
1    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.997003              0.997003              
1    3    0.988511   0.0                   0.0                   0.0                   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   
1    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
1    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
1    6    0.66679    0.0                   0.0                   0.098002              0.098002              0.098002              0.0973310000000001    0.0973310000000001    0.0973310000000001    -0.66679              -0.66679              
1    7    0.948421   0.0                   0.0                   -0.0248609999999999   -0.0248609999999999   -0.267967             -0.268564             -0.268564             -0.268564             -0.948421             -0.948421             
1    8    0.872713   0.0                   0.0                   -0.11183              -0.11183              -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
1    9    0.948421   0.0                   0.0                   -0.0248609999999999   -0.0248609999999999   -0.267967             -0.268564             -0.268564             -0.268564             -0.948421             -0.948421             
1    10   0.988511   0.0                   0.0                   0.0                   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   0.00832599999999994   
1    11   0.778839   -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
1    12   0.782363   -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             0.093791              0.093791              0.093791              0.093791              0.093791              
1    13   0.742806   -0.742806             -0.742806             -0.742806             0.0817060000000001    0.0817060000000001    0.127203              0.127203              0.127203              0.127203              0.127203              
1    14   0.753832   -0.753832             -0.753832             -0.753832             0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    0.0829190000000001    
1    15   0.738771   0.175868              0.175868              0.175868              0.175868              0.175868              0.175065              0.175065              0.175065              0.175065              0.175065              
1    16   0.75437    -0.75437              -0.75437              -0.75437              0.082978              0.082978              0.082978              0.082978              0.082978              0.082978              0.082978              
3    0    0.705735   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.240079              -0.705735             -0.705735             
3    1    0.790545   0.0                   0.0                   0.0                   -0.790545             -0.790545             -0.790545             -0.790545             -0.790545             -0.790545             -0.790545             
3    3    0.989885   0.0                   0.0                   0.0                   0.000427999999999984  0.000427999999999984  0.000427999999999984  0.000427999999999984  -0.147637             -0.147637             -0.147637             
3    4    0.943924   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.943924             -0.943924             -0.943924             
3    5    0.834968   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.834968             -0.834968             -0.834968             
3    6    0.631291   0.0                   0.0                   0.092784              0.092784              0.092784              0.0921489999999999    0.0921489999999999    -0.631291             -0.631291             -0.631291             
3    7    0.897928   0.0                   0.0                   -0.0235379999999999   -0.0235379999999999   -0.253701             -0.254266             -0.254266             -0.897928             -0.897928             -0.897928             
3    8    0.826251   0.0                   0.0                   -0.105877             -0.105877             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             
3    9    0.897928   0.0                   0.0                   -0.0235379999999999   -0.0235379999999999   -0.253701             -0.254266             -0.254266             -0.897928             -0.897928             -0.897928             
3    10   0.989885   0.0                   0.0                   0.0                   0.000427999999999984  0.000427999999999984  0.000427999999999984  0.000427999999999984  -0.147637             -0.147637             -0.147637             
3    11   0.737374   -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             
3    12   0.740711   -0.740711             -0.740711             -0.740711             -0.740711             -0.740711             0.088798              0.088798              -0.740711             -0.158785             -0.158785             
3    13   0.703259   -0.703259             -0.703259             -0.703259             0.077357              0.077357              0.120431              0.120431              -0.703259             -0.703259             -0.703259             
3    14   0.713699   -0.713699             -0.713699             -0.713699             0.078504              0.078504              0.078504              0.078504              -0.713699             -0.713699             -0.713699             
3    15   0.69944    0.166504              0.166504              0.166504              0.166504              0.166504              0.165745              0.165745              -0.69944              -0.69944              -0.69944              
3    16   0.714208   -0.714208             -0.714208             -0.714208             0.078561              0.078561              0.078561              0.078561              -0.714208             -0.714208             -0.714208             
4    0    0.744674   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.744674             -0.744674             -0.744674             
4    1    0.834163   0.0                   0.0                   0.0                   0.075837              0.075837              0.075837              0.075837              0.075837              0.075837              0.075837              
4    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.996005              0.996005              
4    3    0.998367   0.0                   0.0                   -6.09999999999777e-05 -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  
4    4    0.996005   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    5    0.881037   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
4    6    0.666123   0.0                   0.0                   0.097903              0.097903              0.097903              0.097233              0.097233              0.097233              -0.666123             -0.666123             
4    7    0.947471   0.0                   0.0                   -0.024836             -0.024836             -0.267698             -0.268295             -0.268295             -0.268295             -0.947471             -0.947471             
4    8    0.87184    0.0                   0.0                   -0.111719             -0.111719             -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              
4    9    0.947471   0.0                   0.0                   -0.024836             -0.024836             -0.267698             -0.268295             -0.268295             -0.268295             -0.947471             -0.947471             
4    10   0.998367   0.0                   0.0                   -6.09999999999777e-05 -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  -0.00252799999999997  
4    11   0.778059   -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             
4    12   0.78158    -0.78158              -0.78158              -0.78158              -0.78158              -0.78158              0.0936969999999999    0.0936969999999999    0.0936969999999999    0.0936969999999999    0.0936969999999999    
4    13   0.742062   -0.742062             -0.742062             0.156509              0.081624              0.081624              0.127076              0.127076              0.127076              0.127076              0.127076              
4    14   0.753077   -0.753077             -0.753077             0.158832              0.082837              0.082837              0.082837              0.082837              0.082837              0.082837              0.082837              
4    15   0.738032   0.175691              0.175691              0.175691              0.175691              0.175691              0.174889              0.174889              0.174889              0.174889              0.174889              
4    16   0.753615   -0.753615             -0.753615             0.158945              0.0828949999999999    0.0828949999999999    0.0828949999999999    0.0828949999999999    0.0828949999999999    0.0828949999999999    0.0828949999999999    
5    0    0.74542    0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
5    1    0.834999   0.0                   0.0                   0.0                   -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
5    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.996005              
5    3    0.998691   0.0                   0.0                   0.0                   4.09999999999577e-05  -0.112643             -0.112643             -0.108306             -0.108306             -0.108306             -0.112643             
5    4    0.997003   0.0                   0.0                   0.0                   0.0                   -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
5    5    0.88192    0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
5    6    0.66679    0.0                   0.0                   0.098002              0.098002              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
5    7    0.948421   0.0                   0.0                   -0.0248609999999999   -0.0248609999999999   0.027802              0.027802              0.027802              0.027802              0.027802              -0.948421             
5    8    0.872713   0.0                   0.0                   -0.11183              -0.11183              0.101554              0.101554              -0.872713             -0.872713             -0.872713             -0.872713             
5    9    0.948421   0.0                   0.0                   -0.0248609999999999   -0.0248609999999999   0.027802              0.027802              0.027802              0.027802              0.027802              -0.948421             
5    10   0.998691   0.0                   0.0                   0.0                   4.09999999999577e-05  -0.112643             -0.112643             -0.108306             -0.108306             -0.108306             -0.112643             
5    11   0.778839   -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             0.213672              
5    12   0.782363   -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             
5    13   0.742806   -0.742806             -0.742806             -0.742806             0.0817060000000001    -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
5    14   0.753832   -0.753832             -0.753832             -0.753832             0.0829190000000001    -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
5    15   0.738771   0.175868              0.175868              0.175868              0.175868              -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             0.17415               
5    16   0.75437    -0.75437              -0.75437              -0.75437              0.082978              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              
6    0    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.944868              0.944868              
6    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.990017              0.990017              
6    3    0.884267   0.00359199999999993   0.00359199999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   
6    6    0.0        0.0                   0.0                   0.762328              0.762328              0.762328              0.758767              0.758767              0.758767              0.0                   0.0                   
6    7    0.871647   0.0                   0.0                   -0.193386             -0.193386             -0.193386             -0.196554             -0.196554             -0.196554             -0.871647             -0.871647             
6    8    0.869902   0.0                   0.0                   -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             
6    9    0.871647   0.0                   0.0                   -0.193386             -0.193386             -0.193386             -0.196554             -0.196554             -0.196554             -0.871647             -0.871647             
6    10   0.884267   0.00359199999999993   0.00359199999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   0.00369999999999993   
6    11   0.843509   -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             
6    12   0.847326   -0.847326             -0.847326             -0.847326             -0.847326             -0.847326             -0.265982             -0.265982             -0.265982             -0.847326             -0.847326             
6    13   0.804484   -0.257911             -0.257911             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             
6    14   0.816426   -0.261739             -0.261739             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             
6    15   0.800115   0.111577              0.111577              0.111577              0.111577              0.111577              0.107318              0.107318              0.107318              0.107318              0.107318              
6    16   0.817008   -0.261925             -0.261925             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             
7    0    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.944868              0.944868              
7    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.990017              0.990017              
7    3    0.888719   -0.375562             -0.375562             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             
7    5    0.0        0.0                   0.919568              0.919568              0.919568              0.919568              0.919568              0.919568              0.919568              0.919568              0.919568              
7    6    0.0        0.0                   0.0                   0.762328              0.762328              0.762328              0.758767              0.758767              0.758767              0.0                   0.0                   
7    7    0.871647   0.0                   0.0                   -0.193386             -0.193386             -0.193386             -0.196554             -0.196554             -0.196554             -0.871647             -0.871647             
7    8    0.869902   0.0                   0.0                   -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             
7    9    0.871647   0.0                   0.0                   -0.193386             -0.193386             -0.193386             -0.196554             -0.196554             -0.196554             -0.871647             -0.871647             
7    10   0.888719   -0.375562             -0.375562             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             -0.360055             
7    11   0.843509   0.149002              -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             
7    12   0.847326   0.149676              -0.847326             -0.847326             -0.847326             -0.847326             -0.265982             -0.265982             -0.265982             -0.847326             -0.847326             
7    13   0.804484   -0.257911             -0.257911             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             
7    14   0.816426   -0.261739             -0.261739             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             
7    15   0.800115   0.111577              0.111577              0.111577              0.111577              0.111577              0.107318              0.107318              0.107318              0.107318              0.107318              
7    16   0.817008   -0.261925             -0.261925             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             
8    3    0.88961    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
8    10   0.88961    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    2    0.945814   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.050191              -0.945814             
9    3    0.884267   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.884267             -0.884267             -0.884267             -0.016682             
9    5    0.919568   0.0                   -0.919568             -0.919568             -0.919568             -0.919568             -0.919568             -0.919568             -0.919568             -0.919568             -0.919568             
9    6    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.763356              0.763356              0.763356              0.724889              0.724889              
9    7    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.679176              0.679176              0.679176              0.644951              0.991558              
