#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
0    1    0.834999   0.0                   0.0                   0.0                   0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    
0    2    0.0        0.0                   0.0                   0.0                   0.0                   0.944868              0.944868              0.944868              0.944868              0.944868              0.944868              
0    3    0.988511   0.00931199999999999   0.00609199999999999   -0.284687             -0.317748             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
0    6    0.66679    -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              0.238034              0.238034              0.238034              0.238034              0.238034              
0    7    0.948421   0.024482              0.024482              -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             
0    8    0.872713   -0.107222             -0.107222             -0.089753             -0.126531             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
0    9    0.948421   0.024482              0.024482              -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             
0    10   0.988511   0.00931199999999999   0.00609199999999999   -0.284687             -0.317748             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    11   0.778839   -0.0956889999999999   -0.0956889999999999   -0.0956889999999999   -0.127778             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
0    12   0.782363   -0.096122             -0.096122             0.206148              0.206148              0.206148              0.206148              0.206148              0.206148              0.206148              0.206148              
0    13   0.742806   -0.091262             0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              
0    14   0.753832   -0.0926159999999999   -0.0926159999999999   -0.0926159999999999   -0.123675             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
0    15   0.738771   -0.0907659999999999   -0.0907659999999999   -0.0907659999999999   -0.121204             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             
0    16   0.75437    -0.092683             -0.092683             -0.092683             -0.123764             -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              
1    0    0.74542    0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   0.0                   0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.090683              0.0660229999999999    
1    2    0.0        0.0                   0.0                   0.0                   0.0                   0.944868              0.944868              0.944868              0.944868              0.935436              0.935436              
1    3    0.988511   0.00931199999999999   0.00609199999999999   -0.284687             -0.317748             -0.988511             -0.988511             -0.988511             -0.988511             -0.0821660000000001   0.00292599999999998   
1    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.00995299999999999  -0.00995299999999999  
1    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
1    6    0.66679    -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              0.238034              0.238034              0.238034              0.229001              0.229001              
1    7    0.948421   0.024482              0.024482              -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.0706599999999999   -0.0706599999999999   
1    8    0.872713   -0.107222             -0.107222             -0.089753             -0.126531             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
1    9    0.948421   0.024482              0.024482              -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.0706599999999999   -0.0706599999999999   
1    10   0.988511   0.00931199999999999   0.00609199999999999   -0.284687             -0.317748             -0.988511             -0.988511             -0.988511             -0.988511             -0.0821660000000001   0.00292599999999998   
1    11   0.778839   -0.0956889999999999   -0.0956889999999999   -0.0956889999999999   -0.127778             -0.778839             -0.778839             -0.778839             -0.778839             -0.210905             -0.210905             
1    12   0.782363   -0.096122             -0.096122             0.206148              0.206148              0.206148              0.206148              0.206148              0.206148              0.196279              0.196279              
1    13   0.742806   -0.091262             0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.243254              0.243254              
1    14   0.753832   -0.0926159999999999   -0.0926159999999999   -0.0926159999999999   -0.123675             -0.753832             -0.753832             -0.753832             -0.753832             -0.204133             -0.204133             
1    15   0.738771   -0.0907659999999999   -0.0907659999999999   -0.0907659999999999   -0.121204             -0.738771             -0.738771             -0.738771             -0.738771             -0.200054             -0.200054             
1    16   0.75437    -0.092683             -0.092683             -0.092683             -0.123764             -0.75437              -0.75437              -0.75437              -0.75437              -0.204279             -0.204279             
3    0    0.705735   0.0                   0.0                   0.0                   0.0                   -0.705735             -0.705735             -0.705735             -0.705735             -0.705735             -0.705735             
3    1    0.790545   0.0                   0.0                   0.0                   0.038964              0.038964              0.038964              0.038964              0.038964              0.038964              0.038964              
3    2    0.0        0.0                   0.0                   0.0                   0.0                   0.894565              0.894565              0.894565              0.894565              0.894565              0.894565              
3    3    0.989885   0.000477999999999978  0.000313000000000008  -0.044243             -0.049099             -0.147637             -0.147637             -0.147637             -0.989885             -0.989885             -0.989885             
3    4    0.943924   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
3    5    0.834968   0.0                   0.0                   0.0                   0.0                   0.0                   -0.834968             -0.834968             -0.087951             -0.087951             -0.087951             
3    6    0.631291   -0.631291             -0.631291             -0.631291             -0.631291             -0.631291             0.225361              0.225361              0.225361              0.225361              0.225361              
3    7    0.897928   0.0231790000000001    0.0231790000000001    -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             
3    8    0.826251   -0.101514             -0.101514             -0.0849749999999999   -0.119795             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             
3    9    0.897928   0.0231790000000001    0.0231790000000001    -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             -0.058518             
3    10   0.989885   0.000477999999999978  0.000313000000000008  -0.044243             -0.049099             -0.147637             -0.147637             -0.147637             -0.989885             -0.989885             -0.989885             
3    11   0.737374   -0.090594             -0.090594             -0.090594             -0.120975             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             
3    12   0.740711   -0.091005             -0.091005             0.195172              0.195172              0.195172              0.195172              0.195172              0.195172              0.195172              0.195172              
3    13   0.703259   -0.086403             0.239718              0.239718              0.239718              0.239718              0.239718              0.239718              0.239718              0.239718              0.239718              
3    14   0.713699   -0.0876859999999999   -0.0876859999999999   -0.0876859999999999   -0.117091             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             
3    15   0.69944    -0.085934             -0.085934             -0.085934             -0.114752             -0.69944              -0.69944              -0.69944              -0.69944              -0.69944              -0.69944              
3    16   0.714208   -0.0877479999999999   -0.0877479999999999   -0.0877479999999999   -0.117175             -0.714208             -0.714208             -0.714208             -0.714208             -0.714208             -0.714208             
4    0    0.744674   0.0                   0.0                   0.0                   0.0                   -0.744674             -0.744674             -0.744674             -0.744674             -0.744674             -0.744674             
4    1    0.834163   0.0                   0.0                   0.0                   0.041114              0.041114              -0.834163             -0.834163             -0.834163             0.098051              0.073217              
4    2    0.0        0.0                   0.0                   0.0                   0.0                   0.943923              0.0                   0.0                   0.0                   0.942037              0.942037              
4    3    0.998367   -0.00154200000000004  -0.00333499999999998  -0.229685             -0.2411               -0.472696             -0.19586              -0.041999             -0.026024             -0.052832             0.000977000000000006  
4    4    0.996005   0.0                   0.0                   0.0                   0.0                   0.0                   -0.996005             -0.996005             -0.996005             -0.00199000000000005  -0.00199000000000005  
4    5    0.881037   0.0                   0.0                   0.0                   0.0                   0.0                   -0.244178             -0.244178             -0.881037             -0.881037             -0.881037             
4    6    0.666123   -0.0127240000000001   -0.0127240000000001   -0.0127240000000001   -0.0127240000000001   -0.0127240000000001   -0.666123             -0.666123             -0.666123             0.23599               0.23599               
4    7    0.947471   0.033513              0.033513              -0.061746             -0.061746             -0.061746             -0.947471             -0.947471             -0.947471             -0.0635159999999999   -0.0635159999999999   
4    8    0.87184    -0.0358069999999999   -0.0358069999999999   -0.016729             -0.029427             -0.287064             0.020899              -0.87184              -0.87184              -0.87184              -0.87184              
4    9    0.947471   0.033513              0.033513              -0.061746             -0.061746             -0.061746             -0.947471             -0.947471             -0.947471             -0.0635159999999999   -0.0635159999999999   
4    10   0.998367   -0.00154200000000004  -0.00333499999999998  -0.229685             -0.2411               -0.472696             -0.19586              -0.041999             -0.026024             -0.052832             0.000977000000000006  
4    11   0.778059   -0.031955             -0.031955             -0.031955             -0.0430349999999999   -0.267828             0.000876000000000099  0.000876000000000099  0.000876000000000099  -0.206117             -0.206117             
4    12   0.78158    -0.0321               -0.0321               0.205941              0.205941              0.205941              -0.78158              -0.78158              -0.78158              0.203968              0.203968              
4    13   0.742062   -0.030477             0.252944              0.252944              0.252944              0.252944              -0.742062             -0.742062             -0.742062             0.250956              0.250956              
4    14   0.753077   -0.030929             -0.030929             -0.030929             -0.0416530000000001   -0.259229             0.00084799999999996   0.00084799999999996   0.00084799999999996   -0.199499             -0.199499             
4    15   0.738032   -0.030312             -0.030312             -0.030312             -0.040821             -0.25405              0.000829999999999997  0.000829999999999997  0.000829999999999997  -0.195514             -0.195514             
4    16   0.753615   -0.030952             -0.030952             -0.030952             -0.041683             -0.259414             0.00084799999999996   0.00084799999999996   0.00084799999999996   -0.199642             -0.199642             
5    0    0.74542    0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
5    1    0.834999   0.0                   0.0                   0.0                   0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    0.0411549999999999    
5    2    0.0        0.0                   0.0                   0.0                   0.0                   0.944868              0.944868              0.944868              0.944868              0.944868              0.944868              
5    3    0.998691   4.59999999999905e-05  2.99999999999745e-05  -0.034357             -0.038034             -0.112643             -0.112643             -0.112643             -0.112643             -0.112643             -0.112643             
5    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
5    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
5    6    0.66679    -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              0.238034              0.238034              0.238034              0.238034              0.238034              
5    7    0.948421   0.024482              0.024482              -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             
5    8    0.872713   -0.107222             -0.107222             -0.089753             -0.126531             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
5    9    0.948421   0.024482              0.024482              -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             -0.061809             
5    10   0.998691   4.59999999999905e-05  2.99999999999745e-05  -0.034357             -0.038034             -0.112643             -0.112643             -0.112643             -0.112643             -0.112643             -0.112643             
5    11   0.778839   -0.0956889999999999   -0.0956889999999999   -0.0956889999999999   -0.127778             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
5    12   0.782363   -0.096122             -0.096122             0.206148              0.206148              0.206148              0.206148              0.206148              0.206148              0.206148              0.206148              
5    13   0.742806   -0.091262             0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              0.253197              
5    14   0.753832   -0.0926159999999999   -0.0926159999999999   -0.0926159999999999   -0.123675             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
5    15   0.738771   -0.0907659999999999   -0.0907659999999999   -0.0907659999999999   -0.121204             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             
