#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              
0    1    0.834999   0.162879              0.162879              0.040279              0.040279              -0.0704180000000001   -0.0704180000000001   -0.0704180000000001   -0.0704180000000001   -0.0704180000000001   -0.222911             
0    3    0.988511   0.0                   0.0                   0.00927499999999992   0.00927499999999992   0.00927499999999992   0.00927499999999992   0.00932699999999997   0.00932699999999997   0.00933299999999992   0.00933299999999992   
0    4    0.997003   0.0                   0.0                   0.0                   -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
0    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    6    0.66679    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.166122              
0    7    0.948421   -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             
0    8    0.872713   -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.174475             -0.174475             
0    9    0.948421   -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             -0.355162             
0    10   0.988511   0.0                   0.0                   0.00927499999999992   0.00927499999999992   0.00927499999999992   0.00927499999999992   0.00932699999999997   0.00932699999999997   0.00933299999999992   0.00933299999999992   
0    11   0.778839   -0.127126             -0.127126             0.027209              0.027209              0.027209              0.027209              0.027209              0.027209              -0.778839             -0.778839             
0    12   0.782363   -0.127702             -0.127702             0.027332              0.027332              0.027332              0.027332              0.027332              0.027332              0.027332              0.027332              
0    13   0.742806   -0.121245             -0.121245             0.02595               0.02595               0.02595               0.255195              0.255195              0.064106              0.064106              0.064106              
0    14   0.753832   -0.123045             -0.123045             0.026336              0.026336              0.026336              0.026336              -0.753832             -0.753832             -0.753832             -0.753832             
0    15   0.738771   -0.120586             -0.120586             0.02581               0.02581               0.136507              0.136507              0.136507              0.136507              0.235975              0.235975              
0    16   0.75437    -0.123133             -0.123133             0.026354              0.026354              0.026354              0.026354              0.026354              0.026354              0.026354              0.026354              
1    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              
1    1    0.834999   0.162879              0.162879              0.040279              0.040279              -0.0704180000000001   -0.0704180000000001   -0.0704180000000001   -0.0704180000000001   -0.0704180000000001   -0.222911             
1    3    0.988511   0.0                   0.0                   0.00927499999999992   0.00927499999999992   0.00927499999999992   0.00927499999999992   0.00932699999999997   0.00932699999999997   0.00933299999999992   0.00933299999999992   
1    4    0.997003   0.0                   0.0                   0.0                   -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
1    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
