#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
0    1    0.834999   0.0                   0.0                   0.0                   0.0                   -0.194177             -0.194177             -0.194177             -0.194177             0.0740909999999999    0.0740909999999999    
0    3    0.988511   0.00932199999999994   0.00932199999999994   0.00888199999999995   0.00888199999999995   0.00888199999999995   0.00933299999999992   0.00933299999999992   0.00933299999999992   0.00931899999999997   0.009324              
0    4    0.997003   -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
0    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    6    0.66679    0.0                   0.0                   0.0                   0.0                   0.202047              0.202047              0.202047              0.202047              -0.054343             0.035758              
0    7    0.948421   0.0                   -0.355162             -0.355162             -0.355162             -0.175396             -0.175396             0.042199              0.042199              0.045525              0.03239               
0    8    0.872713   0.0                   0.00306600000000001   0.00306600000000001   0.00307900000000005   0.00307900000000005   0.00179499999999999   0.00179499999999999   0.00280200000000008   -0.00832499999999992  -0.00574399999999997  
0    9    0.948421   0.0                   -0.355162             -0.355162             -0.355162             -0.175396             -0.175396             0.042199              0.042199              0.045525              0.03239               
0    10   0.988511   0.00932199999999994   0.00932199999999994   0.00888199999999995   0.00888199999999995   0.00888199999999995   0.00933299999999992   0.00933299999999992   0.00933299999999992   0.00931899999999997   0.009324              
0    11   0.778839   0.0                   0.0                   0.184559              0.184559              0.184559              0.184559              0.181187              0.181187              0.181187              0.058065              
0    12   0.782363   0.0                   0.0                   0.185395              0.185395              0.185395              0.185395              0.185395              0.185395              0.185395              0.0612809999999999    
0    13   0.742806   -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
0    14   0.753832   0.0                   0.0                   0.178634              0.178634              0.178634              0.178634              0.178634              0.178634              0.178634              0.178634              
0    15   0.738771   0.0                   0.0                   0.175065              0.160079              0.160079              0.160079              0.160079              -0.14356              -0.37259              -0.318719             
0    16   0.75437    0.0                   0.0                   0.178761              0.178761              0.178761              0.178761              0.178761              0.178761              0.178761              0.178761              
1    0    0.74542    0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   0.0                   0.0                   -0.194177             -0.194177             -0.194177             -0.194177             0.0740909999999999    0.0740909999999999    
