#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
0    1    0.834999   0.0                   0.0                   -0.100799             -0.10071              -0.10071              -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
0    3    0.988511   0.0                   0.0                   0.00752799999999998   0.00933099999999998   0.00933899999999999   -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
0    5    0.88192    0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
0    6    0.66679    -0.1425               0.097162              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
0    7    0.948421   -0.015856             0.010703              -0.0739559999999999   -0.0738489999999999   -0.0738489999999999   -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             
0    8    0.872713   0.0                   0.0                   0.0                   0.000107000000000079  0.000107000000000079  -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
0    9    0.948421   -0.015856             0.010703              -0.0739559999999999   -0.0738489999999999   -0.0738489999999999   -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             
0    10   0.988511   0.0                   0.0                   0.00752799999999998   0.00933099999999998   0.00933899999999999   -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    11   0.778839   0.211686              0.211686              0.211686              -0.778839             -0.778839             0.220161              0.220161              0.220161              0.220161              0.220161              
0    12   0.782363   0.212644              0.212644              0.212644              0.212644              0.212644              -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             
0    13   0.742806   0.0                   0.0                   0.0                   9.00000000000345e-05  9.00000000000345e-05  -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
0    14   0.753832   0.0                   -0.236488             -0.236488             -0.236425             -0.236425             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
0    15   0.738771   0.0                   0.0                   0.0                   9.10000000000633e-05  9.10000000000633e-05  -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             
0    16   0.75437    0.0                   0.0                   0.103569              0.103569              0.103569              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              
1    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   -0.100799             -0.10071              -0.10071              -0.10071              -0.10071              -0.10071              0.164001              0.164001              
1    3    0.988511   0.0                   0.0                   0.00752799999999998   0.00933099999999998   0.00933899999999999   0.00933899999999999   -0.00497100000000006  -0.00497100000000006  -0.988511             -0.988511             
1    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.997003             -0.997003             
1    5    0.88192    0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
1    6    0.66679    -0.1425               0.097162              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
1    7    0.948421   -0.015856             0.010703              -0.0739559999999999   -0.0738489999999999   -0.0738489999999999   -0.0738489999999999   -0.0738489999999999   -0.0821649999999999   -0.948421             -0.948421             
1    8    0.872713   0.0                   0.0                   0.0                   0.000107000000000079  0.000107000000000079  0.000107000000000079  0.000107000000000079  -0.00819199999999998  -0.872713             -0.872713             
1    9    0.948421   -0.015856             0.010703              -0.0739559999999999   -0.0738489999999999   -0.0738489999999999   -0.0738489999999999   -0.0738489999999999   -0.0821649999999999   -0.948421             -0.948421             
1    10   0.988511   0.0                   0.0                   0.00752799999999998   0.00933099999999998   0.00933899999999999   0.00933899999999999   -0.00497100000000006  -0.00497100000000006  -0.988511             -0.988511             
1    11   0.778839   0.211686              0.211686              0.211686              -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
1    12   0.782363   0.212644              0.212644              0.212644              0.212644              0.212644              0.212644              0.212644              0.212644              -0.782363             -0.782363             
1    13   0.742806   0.0                   0.0                   0.0                   9.00000000000345e-05  9.00000000000345e-05  9.00000000000345e-05  9.00000000000345e-05  9.00000000000345e-05  -0.742806             -0.742806             
1    14   0.753832   0.0                   -0.236488             -0.236488             -0.236425             -0.236425             -0.236425             -0.236425             -0.236425             -0.753832             -0.753832             
