#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   -0.000399999999999956 -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
0    1    0.834999   0.0                   0.0                   -0.000448000000000004 -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
0    2    0.0        0.0                   0.593259              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    3    0.988511   0.0                   0.0                   0.0                   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00933099999999998   0.00933099999999998   
0    4    0.997003   0.0                   0.0                   0.0                   0.0                   -0.19019              -0.190091             -0.190091             -0.190091             -0.124386             -0.09976              
0    5    0.88192    0.072167              0.072167              0.072167              0.072167              0.089179              0.0891679999999999    0.0891679999999999    0.0891679999999999    -0.88192              -0.88192              
0    6    0.66679    0.0                   0.0                   -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
0    7    0.948421   0.0142420000000001    -0.0388879999999999   -0.0384               -0.0384               -0.0384               -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   
0    8    0.872713   0.0349980000000001    0.0349980000000001    0.035485              0.035485              0.035485              -0.005749             -0.005749             -0.005749             -0.005749             -0.005749             
0    9    0.948421   0.0142420000000001    -0.0388879999999999   -0.0384               -0.0384               -0.0384               -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   
0    10   0.988511   0.0                   0.0                   0.0                   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00933099999999998   0.00933099999999998   
0    11   0.778839   -0.778839             -0.778839             -0.13589              -0.13589              -0.13589              -0.10531              -0.10531              -0.778839             -0.778839             -0.778839             
0    12   0.782363   -0.782363             -0.782363             -0.136505             -0.136505             -0.136505             -0.105787             -0.105787             -0.105787             -0.105787             -0.105787             
0    13   0.742806   -0.742806             -0.742806             -0.129603             -0.129603             -0.129603             -0.100438             -0.100438             -0.100438             -0.100438             -0.100438             
0    14   0.753832   -0.753832             -0.753832             -0.131527             -0.131527             -0.131527             -0.101929             -0.101929             -0.101929             -0.101929             -0.101929             
0    15   0.738771   -0.738771             -0.738771             -0.128899             -0.128899             -0.128899             -0.099892             -0.099892             -0.099892             -0.099892             -0.099892             
0    16   0.75437    -0.75437              -0.75437              -0.131621             -0.131621             -0.131621             -0.102002             -0.102002             -0.102002             -0.102002             -0.102002             
1    0    0.74542    0.0                   0.0                   -0.000399999999999956 -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   -0.000448000000000004 -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
1    2    0.0        0.0                   0.593259              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
1    3    0.988511   0.0                   0.0                   0.0                   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00933099999999998   0.00933099999999998   
1    4    0.997003   0.0                   0.0                   0.0                   0.0                   -0.19019              -0.190091             -0.190091             -0.190091             -0.124386             -0.09976              
1    5    0.88192    0.072167              0.072167              0.072167              0.072167              0.089179              0.0891679999999999    0.0891679999999999    0.0891679999999999    -0.88192              -0.88192              
1    6    0.66679    0.0                   0.0                   -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
1    7    0.948421   0.0142420000000001    -0.0388879999999999   -0.0384               -0.0384               -0.0384               -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   
1    8    0.872713   0.0349980000000001    0.0349980000000001    0.035485              0.035485              0.035485              -0.005749             -0.005749             -0.005749             -0.005749             -0.005749             
1    9    0.948421   0.0142420000000001    -0.0388879999999999   -0.0384               -0.0384               -0.0384               -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   -0.0797169999999999   
1    10   0.988511   0.0                   0.0                   0.0                   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00932999999999995   0.00933099999999998   0.00933099999999998   
1    11   0.778839   -0.778839             -0.778839             -0.13589              -0.13589              -0.13589              -0.10531              -0.10531              -0.778839             -0.778839             -0.778839             
1    12   0.782363   -0.782363             -0.782363             -0.136505             -0.136505             -0.136505             -0.105787             -0.105787             -0.105787             -0.105787             -0.105787             
1    13   0.742806   -0.742806             -0.742806             -0.129603             -0.129603             -0.129603             -0.100438             -0.100438             -0.100438             -0.100438             -0.100438             
1    14   0.753832   -0.753832             -0.753832             -0.131527             -0.131527             -0.131527             -0.101929             -0.101929             -0.101929             -0.101929             -0.101929             
1    15   0.738771   -0.738771             -0.738771             -0.128899             -0.128899             -0.128899             -0.099892             -0.099892             -0.099892             -0.099892             -0.099892             
1    16   0.75437    -0.75437              -0.75437              -0.131621             -0.131621             -0.131621             -0.102002             -0.102002             -0.102002             -0.102002             -0.102002             
