#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
0    1    0.834999   0.0                   0.0                   0.0                   0.0                   0.0                   -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
0    2    0.0        0.996003              0.996003              0.996003              0.996003              0.996003              0.0                   0.0                   0.0                   0.0                   0.0                   
0    3    0.988511   0.00694499999999998   0.00693899999999992   0.00934000000000001   -0.098909             -0.098909             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    4    0.997003   0.0                   0.0                   -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
0    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
0    6    0.66679    -0.66679              -0.66679              -0.66679              0.00200699999999998   0.00200699999999998   -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
0    7    0.948421   -0.0739559999999999   0.04908               0.04908               0.049973              0.049973              -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             
0    8    0.872713   0.0                   -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.872713             0.123787              0.123787              0.123787              0.123787              0.123787              
0    9    0.948421   -0.0739559999999999   0.04908               0.04908               0.049973              0.049973              -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             
0    10   0.988511   0.00694499999999998   0.00693899999999992   0.00934000000000001   -0.098909             -0.098909             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    11   0.778839   0.0                   -0.000682999999999989 -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
0    12   0.782363   0.0                   -0.000686000000000075 -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             
0    13   0.742806   -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
0    14   0.753832   0.0                   -0.000660999999999912 -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
0    15   0.738771   0.0                   -0.000647999999999982 -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             
0    16   0.75437    0.0                   -0.00066199999999994  -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              
1    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
1    2    0.0        0.996003              0.996003              0.996003              0.996003              0.996003              0.996003              0.996003              0.996003              0.996003              0.996003              
1    3    0.988511   0.00694499999999998   0.00693899999999992   0.00934000000000001   -0.098909             -0.098909             -0.098909             -0.098908             -0.098908             -0.098908             -0.098908             
1    4    0.997003   0.0                   0.0                   -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
1    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.050053             
1    6    0.66679    -0.66679              -0.66679              -0.66679              0.00200699999999998   0.00200699999999998   0.00200699999999998   0.00200699999999998   0.00200699999999998   0.00200699999999998   0.00200699999999998   
1    7    0.948421   -0.0739559999999999   0.04908               0.04908               0.049973              0.049973              0.049973              0.049973              0.049973              0.0171                0.0171                
1    8    0.872713   0.0                   -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
1    9    0.948421   -0.0739559999999999   0.04908               0.04908               0.049973              0.049973              0.049973              0.049973              0.049973              0.0171                0.0171                
1    10   0.988511   0.00694499999999998   0.00693899999999992   0.00934000000000001   -0.098909             -0.098909             -0.098909             -0.098908             -0.098908             -0.098908             -0.098908             
1    11   0.778839   0.0                   -0.000682999999999989 -0.778839             -0.778839             -0.778839             -0.778839             -0.252984             -0.252984             -0.206324             0.123264              
1    12   0.782363   0.0                   -0.000686000000000075 -0.782363             -0.782363             -0.782363             -0.782363             -0.254129             -0.254129             -0.782363             -0.782363             
1    13   0.742806   -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
1    14   0.753832   0.0                   -0.000660999999999912 -0.753832             -0.753832             -0.753832             -0.753832             -0.244861             -0.244861             -0.1997               0.069752              
1    15   0.738771   0.0                   -0.000647999999999982 -0.738771             -0.738771             -0.738771             -0.738771             -0.239969             -0.239969             -0.195709             0.0683590000000001    
1    16   0.75437    0.0                   -0.00066199999999994  -0.75437              -0.75437              -0.75437              -0.75437              -0.245036             -0.245036             -0.199842             0.069801              
3    0    0.705735   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.705735             -0.705735             -0.705735             -0.705735             
3    1    0.790545   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
3    2    0.0        0.942977              0.942977              0.942977              0.942977              0.942977              0.942977              0.942977              0.942977              0.942977              0.942977              
3    3    0.989885   0.000356999999999941  0.000356000000000023  0.000480000000000036  -0.102                -0.102                -0.102                -0.102                -0.102                -0.102                -0.102                
3    4    0.943924   0.0                   0.0                   -0.943924             -0.943924             -0.943924             -0.943924             -0.943924             -0.943924             -0.943924             -0.943924             
3    5    0.834968   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.047389             
3    6    0.631291   -0.631291             -0.631291             -0.631291             0.0018999999999999    0.0018999999999999    0.0018999999999999    0.0018999999999999    0.0018999999999999    0.0018999999999999    0.0018999999999999    
3    7    0.897928   -0.0700189999999999   0.0464680000000001    0.0464680000000001    0.047313              0.047313              0.047313              0.047313              0.047313              0.01619               0.01619               
3    8    0.826251   0.0                   -0.000724999999999976 -0.000724999999999976 -0.000724999999999976 -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             
3    9    0.897928   -0.0700189999999999   0.0464680000000001    0.0464680000000001    0.047313              0.047313              0.047313              0.047313              0.047313              0.01619               0.01619               
3    10   0.989885   0.000356999999999941  0.000356000000000023  0.000480000000000036  -0.102                -0.102                -0.102                -0.102                -0.102                -0.102                -0.102                
3    11   0.737374   0.0                   -0.000646999999999953 -0.737374             -0.737374             -0.737374             -0.737374             -0.239515             -0.239515             -0.19534              0.116702              
