#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              -0.74542              
0    1    0.834999   0.0                   0.0                   -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             -0.834999             
0    3    0.988511   0.0                   0.0                   -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    4    0.997003   -0.039813             -0.039813             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             -0.997003             
0    5    0.88192    0.0                   0.0                   -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              -0.88192              
0    6    0.66679    0.331211              0.331211              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
0    7    0.948421   -0.000311999999999979 -0.000311999999999979 -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             
0    8    0.872713   -0.000765000000000016 -0.000765000000000016 -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
0    9    0.948421   -0.000311999999999979 -0.000311999999999979 -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             -0.948421             
0    10   0.988511   0.0                   0.0                   -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             -0.988511             
0    11   0.778839   -0.0317569999999999   -0.229186             0.220161              0.220161              0.220161              0.220161              0.220161              0.220161              0.220161              0.220161              
0    12   0.782363   -0.0319               -0.230223             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             
0    13   0.742806   -0.030288             -0.218583             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
0    14   0.753832   -0.0307369999999999   -0.221827             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
0    15   0.738771   -0.030122             -0.217395             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             
0    16   0.75437    -0.030759             -0.221986             -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              
1    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
1    3    0.988511   0.0                   0.0                   0.005911              0.005911              -0.0427620000000001   -0.028524             -0.028524             -0.0427620000000001   -0.026885             -0.039514             
1    4    0.997003   -0.039813             -0.039813             -0.121725             -0.121725             -0.121725             -0.121725             -0.121725             -0.00765799999999994  -0.054122             -0.054122             
1    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
1    6    0.66679    0.331211              0.331211              0.331211              0.331211              0.331211              0.331211              0.331211              0.331211              -0.66679              -0.66679              
1    7    0.948421   -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.074723             -0.074723             -0.948421             0.02585               0.02585               
1    8    0.872713   -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.206591             -0.206591             -0.206591             -0.206591             -0.206591             
1    9    0.948421   -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.074723             -0.074723             -0.948421             0.02585               0.02585               
1    10   0.988511   0.0                   0.0                   0.005911              0.005911              -0.0427620000000001   -0.028524             -0.028524             -0.0427620000000001   -0.026885             -0.039514             
1    11   0.778839   -0.0317569999999999   -0.229186             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
1    12   0.782363   -0.0319               -0.230223             -0.277473             -0.277473             -0.277473             -0.277473             -0.277473             -0.211675             -0.245943             -0.134159             
1    13   0.742806   -0.030288             -0.218583             -0.263444             -0.263444             -0.263444             -0.263444             -0.263444             -0.200973             -0.233509             -0.233509             
1    14   0.753832   -0.0307369999999999   -0.221827             -0.267354             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
1    15   0.738771   -0.030122             -0.217395             -0.262012             -0.262012             -0.262012             -0.262012             -0.262012             -0.19988              -0.23224              -0.23224              
1    16   0.75437    -0.030759             -0.221986             -0.267545             -0.267545             -0.267545             -0.267545             -0.267545             -0.204101             -0.237144             -0.237144             
3    0    0.705735   0.0                   0.0                   0.023136              0.023136              0.023136              0.023136              -0.705735             -0.705735             -0.705735             -0.705735             
3    1    0.790545   0.0                   0.0                   0.0259159999999999    0.0259159999999999    0.0259159999999999    0.0259159999999999    0.0259159999999999    0.0                   0.0                   0.0                   
3    3    0.989885   0.0                   0.0                   -0.01754              -0.01754              -0.065132             -0.051211             -0.051211             -0.0347540000000001   -0.0794550000000001   -0.091412             
3    4    0.943924   -0.037693             -0.037693             0.05465               0.05465               0.05465               0.05465               0.05465               -0.00724999999999998  -0.051241             -0.051241             
3    5    0.834968   0.0                   0.0                   0.027372              0.027372              0.027372              0.027372              0.027372              0.0                   0.0                   0.0                   
3    6    0.631291   0.313577              0.313577              0.344553              0.344553              0.344553              0.344553              0.344553              0.313577              0.330153              0.330153              
3    7    0.897928   -0.000294999999999934 -0.000294999999999934 0.029132              0.029132              0.029132              -0.043627             -0.043627             0.040656              0.0244740000000001    0.0244740000000001    
3    8    0.826251   -0.000724999999999976 -0.000724999999999976 0.026339              0.026339              0.026339              -0.174918             -0.174918             -0.195593             -0.195593             -0.195593             
3    9    0.897928   -0.000294999999999934 -0.000294999999999934 0.029132              0.029132              0.029132              -0.043627             -0.043627             0.040656              0.0244740000000001    0.0244740000000001    
3    10   0.989885   0.0                   0.0                   -0.01754              -0.01754              -0.065132             -0.051211             -0.051211             -0.0347540000000001   -0.0794550000000001   -0.091412             
3    11   0.737374   -0.0300659999999999   -0.216984             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             
3    12   0.740711   -0.0302020000000001   -0.217966             -0.1647               -0.1647               -0.1647               -0.1647               -0.1647               -0.200406             -0.23285              -0.127016             
3    13   0.703259   -0.028675             -0.206945             -0.156372             -0.156372             -0.156372             -0.156372             -0.156372             -0.190273             -0.221076             -0.221076             
3    14   0.713699   -0.0291009999999999   -0.210018             -0.158693             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             
3    15   0.69944    -0.028519             -0.205822             -0.155523             -0.155523             -0.155523             -0.155523             -0.155523             -0.189239             -0.219876             -0.219876             
3    16   0.714208   -0.029121             -0.210167             -0.158806             -0.158806             -0.158806             -0.158806             -0.158806             -0.193235             -0.224518             -0.224518             
4    0    0.744674   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.253326              0.253326              0.253326              0.253326              
4    1    0.834163   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.834163             -0.834163             -0.834163             -0.834163             
4    3    0.998367   0.0                   0.0                   0.000141999999999975  0.000141999999999975  -0.035945             -0.0356030000000001   -0.129239             -0.129239             -0.129239             -0.129239             
4    4    0.996005   -0.0397730000000001   -0.0397730000000001   -0.121603             -0.121603             -0.121603             -0.121603             -0.996005             -0.996005             -0.996005             -0.996005             
4    5    0.881037   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.881037             -0.881037             -0.881037             -0.881037             
4    6    0.666123   0.330879              0.330879              0.330879              0.330879              0.330879              0.330879              -0.666123             -0.666123             -0.666123             -0.666123             
4    7    0.947471   -0.00031099999999995  -0.00031099999999995  -0.00031099999999995  -0.00031099999999995  -0.00031099999999995  -0.0746479999999999   -0.947471             -0.947471             -0.947471             -0.947471             
4    8    0.87184    -0.000764999999999905 -0.000764999999999905 -0.000764999999999905 -0.000764999999999905 -0.000764999999999905 -0.206385             -0.87184              -0.87184              -0.87184              -0.87184              
4    9    0.947471   -0.00031099999999995  -0.00031099999999995  -0.00031099999999995  -0.00031099999999995  -0.00031099999999995  -0.0746479999999999   -0.947471             -0.947471             -0.947471             -0.947471             
4    10   0.998367   0.0                   0.0                   0.000141999999999975  0.000141999999999975  -0.035945             -0.0356030000000001   -0.129239             -0.129239             -0.129239             -0.129239             
4    11   0.778059   -0.0317249999999999   -0.228956             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             
4    12   0.78158    -0.031869             -0.229993             -0.277195             -0.277195             -0.277195             -0.277195             -0.78158              -0.78158              -0.78158              -0.78158              
4    13   0.742062   -0.030257             -0.218364             -0.26318              -0.26318              -0.26318              -0.26318              -0.742062             -0.742062             -0.742062             -0.742062             
4    14   0.753077   -0.030706             -0.221605             -0.267086             -0.753077             -0.753077             -0.753077             -0.753077             -0.753077             -0.753077             -0.753077             
4    15   0.738032   -0.030093             -0.217178             -0.261751             -0.261751             -0.261751             -0.261751             -0.738032             -0.738032             -0.738032             -0.738032             
4    16   0.753615   -0.0307280000000001   -0.221764             -0.267277             -0.267277             -0.267277             -0.267277             -0.753615             -0.753615             -0.753615             -0.753615             
5    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.74542              -0.74542              -0.74542              -0.74542              
5    1    0.834999   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
5    3    0.998691   0.0                   0.0                   2.90000000000568e-05  2.90000000000568e-05  -0.035849             -0.035778             -0.035778             -0.035849             -0.03577              -0.048261             
5    4    0.997003   -0.039813             -0.039813             -0.121725             -0.121725             -0.121725             -0.121725             -0.121725             -0.00765799999999994  -0.054122             -0.054122             
5    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
5    6    0.66679    0.331211              0.331211              0.331211              0.331211              0.331211              0.331211              0.331211              0.331211              -0.66679              -0.66679              
5    7    0.948421   -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.074723             -0.074723             -0.948421             0.02585               0.02585               
5    8    0.872713   -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.000765000000000016 -0.206591             -0.206591             -0.206591             -0.206591             -0.206591             
5    9    0.948421   -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.000311999999999979 -0.074723             -0.074723             -0.948421             0.02585               0.02585               
5    10   0.998691   0.0                   0.0                   2.90000000000568e-05  2.90000000000568e-05  -0.035849             -0.035778             -0.035778             -0.035849             -0.03577              -0.048261             
5    11   0.778839   -0.0317569999999999   -0.229186             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
5    12   0.782363   -0.0319               -0.230223             -0.277473             -0.277473             -0.277473             -0.277473             -0.277473             -0.211675             -0.245943             -0.134159             
5    13   0.742806   -0.030288             -0.218583             -0.263444             -0.263444             -0.263444             -0.263444             -0.263444             -0.200973             -0.233509             -0.233509             
5    14   0.753832   -0.0307369999999999   -0.221827             -0.267354             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
5    15   0.738771   -0.030122             -0.217395             -0.262012             -0.262012             -0.262012             -0.262012             -0.262012             -0.19988              -0.23224              -0.23224              
5    16   0.75437    -0.030759             -0.221986             -0.267545             -0.267545             -0.267545             -0.267545             -0.267545             -0.204101             -0.237144             -0.237144             
6    0    0.0        0.0                   0.0                   0.629912              0.629912              0.629912              0.629912              0.0                   0.0                   0.0                   0.0                   
6    1    0.0        0.0                   0.0                   0.70561               0.70561               0.70561               0.70561               0.70561               0.70561               0.651061              0.0                   
6    3    0.884267   0.0                   0.0                   0.096711              0.096711              0.0663699999999999    0.066454              0.066454              0.0663699999999999    0.061326              0.092406              
6    4    0.0        0.994663              0.994663              0.996863              0.996863              0.996863              0.996863              0.996863              0.997237              0.996863              0.994663              
6    5    0.0        0.0                   0.0                   0.74526               0.74526               0.74526               0.74526               0.74526               0.74526               0.687646              0.0                   
6    6    0.0        0.0                   0.0                   0.843353              0.843353              0.843353              0.843353              0.843353              0.843353              0.0                   0.0                   
6    7    0.871647   -0.871647             -0.871647             -0.0704549999999999   -0.0704549999999999   -0.0704549999999999   -0.133335             -0.133335             -0.871647             -0.111994             -0.871647             
6    8    0.869902   -0.869902             -0.869902             -0.133069             -0.133069             -0.133069             -0.307001             -0.307001             -0.307001             -0.350517             -0.869902             
6    9    0.871647   -0.871647             -0.871647             -0.0704549999999999   -0.0704549999999999   -0.0704549999999999   -0.133335             -0.133335             -0.871647             -0.111994             -0.871647             
6    10   0.884267   0.0                   0.0                   0.096711              0.096711              0.0663699999999999    0.066454              0.066454              0.0663699999999999    0.061326              0.092406              
6    11   0.843509   0.0                   0.000689000000000051  -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             
6    12   0.847326   0.0                   0.000690999999999997  0.000690999999999997  0.000690999999999997  0.000690999999999997  0.000690999999999997  0.000690999999999997  0.000690999999999997  -0.064867             -0.847326             
6    13   0.804484   0.0                   0.00065599999999999   0.00065599999999999   0.00065599999999999   0.00065599999999999   0.00065599999999999   0.00065599999999999   0.00065599999999999   -0.0615869999999999   -0.0615869999999999   
6    14   0.816426   0.0                   0.000666000000000055  0.000666000000000055  -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             -0.816426             
6    15   0.800115   0.0                   0.000653000000000015  0.000653000000000015  0.000653000000000015  0.000653000000000015  0.000653000000000015  0.000653000000000015  0.000653000000000015  -0.061253             -0.061253             
6    16   0.817008   0.0                   0.000667000000000084  0.000667000000000084  0.000667000000000084  0.000667000000000084  0.000667000000000084  0.000667000000000084  0.000667000000000084  -0.062545             -0.062545             
7    0    0.0        0.0                   0.0                   0.629912              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    1    0.0        0.0                   0.0                   0.70561               0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    3    0.888719   0.0                   0.0                   0.0929669999999999    0.0                   0.0                   -0.888719             -0.888719             -0.888719             -0.888719             -0.888719             
7    4    0.0        0.994663              0.994663              0.996863              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    5    0.0        0.0                   0.0                   0.74526               0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    6    0.0        0.0                   0.0                   0.843353              0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
7    7    0.871647   -0.871647             -0.871647             -0.0704549999999999   -0.871647             -0.871647             0.015853              0.015853              0.015853              0.015853              0.015853              
7    8    0.869902   -0.869902             -0.869902             -0.133069             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             -0.869902             
7    9    0.871647   -0.871647             -0.871647             -0.0704549999999999   -0.871647             -0.871647             0.015853              0.015853              0.015853              0.015853              0.015853              
7    10   0.888719   0.0                   0.0                   0.0929669999999999    0.0                   0.0                   -0.888719             -0.888719             -0.888719             -0.888719             -0.888719             
7    11   0.843509   0.0                   0.000689000000000051  -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             -0.843509             
7    12   0.847326   0.0                   0.000690999999999997  0.000690999999999997  -0.847326             -0.847326             -0.847326             -0.847326             -0.847326             -0.847326             -0.847326             
7    13   0.804484   0.0                   0.00065599999999999   0.00065599999999999   -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             -0.804484             
7    14   0.816426   0.0                   0.000666000000000055  0.000666000000000055  0.117907              0.117907              0.117907              0.117907              0.117907              0.117907              0.117907              
7    15   0.800115   0.0                   0.000653000000000015  0.000653000000000015  -0.800115             -0.800115             -0.800115             -0.800115             -0.800115             -0.800115             -0.800115             
7    16   0.817008   0.0                   0.000667000000000084  0.000667000000000084  -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             -0.817008             
8    3    0.88961    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
8    10   0.88961    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    2    0.945814   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    3    0.884267   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    5    0.919568   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
9    10   0.884267   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
