#s   t    P_ref      d=0.05                d=0.1                 d=0.15                d=0.2                 d=0.25                d=0.3                 d=0.35                d=0.4                 d=0.45                d=0.5                 
0    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0660430000000001    0.0660430000000001    0.0660430000000001    0.0660430000000001    0.0661240000000001    0.0661240000000001    
0    1    0.834999   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0740909999999999    0.0740909999999999    0.0740909999999999    0.0740909999999999    
0    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.491932              0.491932              
0    3    0.988511   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00923699999999994   0.00923699999999994   0.00857399999999997   0.00857399999999997   0.00924599999999998   0.00924599999999998   
0    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
0    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.88192              -0.88192              
0    6    0.66679    -0.66679              0.074753              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
0    7    0.948421   -0.948421             -0.288652             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.063588             -0.063588             
0    8    0.872713   -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
0    9    0.948421   -0.948421             -0.288652             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.063588             -0.063588             
0    10   0.988511   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00923699999999994   0.00923699999999994   0.00857399999999997   0.00857399999999997   0.00924599999999998   0.00924599999999998   
0    11   0.778839   0.0                   -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
0    12   0.782363   0.0                   -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             
0    13   0.742806   0.0                   0.0                   -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
0    14   0.753832   0.0                   0.0                   -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
0    15   0.738771   0.0                   0.0                   -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             0.068774              0.068774              
0    16   0.75437    0.0                   0.0                   -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              0.070225              0.070225              
1    0    0.74542    0.0                   0.0                   0.0                   0.0                   0.0660430000000001    0.0660430000000001    0.0660430000000001    0.0660430000000001    -0.74542              -0.74542              
1    1    0.834999   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0740909999999999    0.0740909999999999    -0.834999             -0.834999             
1    3    0.988511   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00923699999999994   0.00923699999999994   0.00857399999999997   0.00857399999999997   -0.988511             -0.988511             
1    4    0.997003   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.997003             -0.997003             
1    5    0.88192    0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.11708               0.11708               
1    6    0.66679    -0.66679              0.074753              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              -0.66679              
1    7    0.948421   -0.948421             -0.288652             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.948421             -0.948421             
1    8    0.872713   -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             -0.872713             
1    9    0.948421   -0.948421             -0.288652             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.063677             -0.948421             -0.948421             
1    10   0.988511   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00933399999999995   0.00923699999999994   0.00923699999999994   0.00857399999999997   0.00857399999999997   -0.988511             -0.988511             
1    11   0.778839   0.0                   -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             -0.778839             
1    12   0.782363   0.0                   -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             -0.782363             
1    13   0.742806   0.0                   0.0                   -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             -0.742806             
1    14   0.753832   0.0                   0.0                   -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             -0.753832             
1    15   0.738771   0.0                   0.0                   -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             -0.738771             
1    16   0.75437    0.0                   0.0                   -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              -0.75437              
3    0    0.705735   0.0                   0.0                   0.0                   0.0                   0.062526              0.062526              0.062526              0.062526              0.062604              0.062604              
3    1    0.790545   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0701459999999999    0.0701459999999999    0.0701459999999999    0.0701459999999999    
3    2    0.0        0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.465742              0.465742              
3    3    0.989885   0.000479000000000007  0.000479000000000007  0.000479000000000007  0.000479000000000007  0.000473999999999974  0.000473999999999974  0.000439999999999996  0.000439999999999996  0.000475000000000003  0.000475000000000003  
3    4    0.943924   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   
3    5    0.834968   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   0.0                   -0.834968             -0.834968             
3    6    0.631291   -0.631291             0.070773              -0.631291             -0.631291             -0.631291             -0.631291             -0.631291             -0.631291             -0.631291             -0.631291             
3    7    0.897928   -0.897928             -0.273285             -0.060287             -0.060287             -0.060287             -0.060287             -0.060287             -0.060287             -0.0602029999999999   -0.0602029999999999   
3    8    0.826251   -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             -0.826251             
3    9    0.897928   -0.897928             -0.273285             -0.060287             -0.060287             -0.060287             -0.060287             -0.060287             -0.060287             -0.0602029999999999   -0.0602029999999999   
3    10   0.989885   0.000479000000000007  0.000479000000000007  0.000479000000000007  0.000479000000000007  0.000473999999999974  0.000473999999999974  0.000439999999999996  0.000439999999999996  0.000475000000000003  0.000475000000000003  
3    11   0.737374   0.0                   -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             -0.737374             
3    12   0.740711   0.0                   -0.740711             -0.740711             -0.740711             -0.740711             -0.740711             -0.740711             -0.740711             -0.740711             -0.740711             
3    13   0.703259   0.0                   0.0                   -0.703259             -0.703259             -0.703259             -0.703259             -0.703259             -0.703259             -0.703259             -0.703259             
3    14   0.713699   0.0                   0.0                   -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             -0.713699             
3    15   0.69944    0.0                   0.0                   -0.69944              -0.69944              -0.69944              -0.69944              -0.69944              -0.69944              0.0651120000000001    0.0651120000000001    
3    16   0.714208   0.0                   0.0                   -0.714208             -0.714208             -0.714208             -0.714208             -0.714208             -0.714208             0.0664870000000001    0.0664870000000001    
4    0    0.744674   0.0                   0.0                   0.0                   0.0                   0.0659770000000001    -0.744674             -0.744674             -0.744674             -0.744674             -0.744674             
4    1    0.834163   0.0                   0.0                   0.0                   0.0                   0.0                   -0.834163             -0.834163             -0.834163             -0.834163             -0.834163             
4    3    0.998367   0.000224000000000002  0.000224000000000002  0.000224000000000002  0.000224000000000002  0.000221000000000027  -0.129239             -0.129239             -0.129239             -0.129239             -0.129239             
4    4    0.996005   0.0                   0.0                   0.0                   0.0                   0.0                   -0.996005             -0.996005             -0.996005             -0.996005             -0.996005             
4    5    0.881037   0.0                   0.0                   0.0                   0.0                   0.0                   -0.881037             -0.881037             -0.881037             -0.881037             -0.881037             
4    6    0.666123   -0.666123             0.074678              -0.666123             -0.666123             -0.666123             -0.666123             -0.666123             -0.666123             -0.666123             -0.666123             
4    7    0.947471   -0.947471             -0.288363             -0.0636129999999999   -0.0636129999999999   -0.0636129999999999   -0.947471             -0.947471             -0.947471             -0.947471             -0.947471             
4    8    0.87184    -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              -0.87184              
4    9    0.947471   -0.947471             -0.288363             -0.0636129999999999   -0.0636129999999999   -0.0636129999999999   -0.947471             -0.947471             -0.947471             -0.947471             -0.947471             
4    10   0.998367   0.000224000000000002  0.000224000000000002  0.000224000000000002  0.000224000000000002  0.000221000000000027  -0.129239             -0.129239             -0.129239             -0.129239             -0.129239             
4    11   0.778059   0.0                   -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             -0.778059             
4    12   0.78158    0.0                   -0.78158              -0.78158              -0.78158              -0.78158              -0.78158              -0.78158              -0.78158              -0.78158              -0.78158              
4    13   0.742062   0.0                   0.0                   -0.742062             -0.742062             -0.742062             0.178605              0.178605              0.178605              0.178605              0.178605              
